Actual_Train,Predicted_Train
15.0,17.47422
24.39,19.565659
23.32,19.478825
18.44,23.254986
20.94,19.365767
16.78,18.283394
22.71,22.260033
20.66,17.97191
17.46,17.828426
16.72,17.961617
23.83,22.591234
19.28,23.209656
15.28,16.700962
15.49,17.4879
20.44,20.450207
19.39,18.646603
19.94,19.830593
19.88,21.32106
15.89,16.803757
19.15,18.591774
18.72,20.32845
23.04,23.049095
15.44,17.680935
18.69,20.453186
15.06,17.543839
20.58,20.324503
19.78,18.620163
15.0,17.327658
15.72,17.486534
20.67,20.200893
24.8,22.50535
18.41,17.53759
15.5,18.839134
24.61,19.453148
24.1,22.721563
17.89,17.089203
21.59,19.79383
25.37,21.106163
17.11,18.349476
24.39,19.853716
19.92,20.401142
25.32,22.025599
18.51,20.257141
17.31,18.470684
19.94,19.830593
15.06,18.940365
15.55,19.032045
15.51,18.398115
14.5,23.129044
20.9,19.52839
15.61,16.719673
20.89,20.997581
16.62,17.81715
15.35,16.830162
15.68,17.318144
16.85,17.098867
19.39,18.65503
15.39,16.77702
20.89,18.711178
16.44,18.521725
15.16,16.675571
17.39,18.288654
19.44,23.24902
15.86,17.396618
15.06,16.848595
16.9,17.051819
15.67,16.887781
18.4,19.100203
19.02,22.193283
15.67,17.84438
19.94,19.721275
19.08,17.786942
25.65,21.600704
19.28,20.267015
23.56,19.048323
17.52,17.723354
15.56,17.678782
17.61,18.36621
17.44,18.250582
17.69,17.804323
15.67,17.414658
24.66,22.536663
16.18,16.792536
15.7,17.579136
26.03,22.13898
15.48,18.356304
18.56,18.941483
20.67,17.3106
