Actual_Train,Predicted_Train
0.14,-0.10548854
0.44,2.617972
0.28,2.9701095
5.01,7.488759
20.23,14.157508
0.14,-0.08707133
2.38,7.6105785
13.34,0.36424175
0.14,-0.067479506
0.13,-0.0039607584
2.14,4.368946
11.4,7.615466
0.13,0.14142722
0.14,-0.078020334
7.06,9.125981
0.15,5.9951625
1.11,1.9547433
7.64,5.3063073
0.13,2.12488
0.2,4.8844285
13.45,10.888392
3.37,7.6041403
0.13,5.8766537
13.2,13.033651
0.14,-0.09617486
0.42,9.154084
2.08,2.654637
0.14,-0.09854339
0.14,-0.07290959
16.58,7.890915
0.22,7.832327
0.14,-0.069476485
0.13,0.18691924
0.22,2.562511
1.9,2.9053829
0.14,0.013543196
7.43,13.779319
15.23,7.9500256
0.14,-0.08396385
0.4,3.1277308
20.05,12.294551
2.15,7.6743965
10.49,9.262755
0.14,4.8180685
1.11,1.9547433
0.14,3.6109626
0.13,0.21124533
0.13,-0.09838286
0.13,7.618524
1.11,10.147604
0.13,0.69158655
21.66,14.939006
0.14,-0.05096709
0.13,0.088631354
0.13,4.465827
0.14,0.11647981
1.8,4.204814
0.13,-0.015572228
13.45,13.034503
0.13,-0.0002539605
0.13,0.1736942
0.14,-0.08720131
12.31,7.6107087
0.13,0.6253446
0.13,0.005967304
0.13,2.7760797
0.13,0.9002815
1.29,2.872019
8.62,6.1425743
0.13,5.955801
2.15,5.663817
16.11,6.3399487
5.02,7.8769374
4.38,10.971157
0.14,2.5922654
0.14,-0.051763065
0.13,1.5829288
0.14,-0.084333695
0.14,1.7482629
0.14,-0.07854755
0.13,0.9981285
1.22,6.193618
0.13,0.057797514
0.14,-0.039286513
7.74,7.6865387
0.13,-0.053134654
10.69,2.8998058
0.28,0.28025016
