Actual_Train,Predicted_Train
49.38,30.74852
20.9,14.523685
15.96,14.404888
27.59,20.665577
6.56,13.787871
20.91,20.445034
17.37,16.502052
10.46,25.220778
43.71,36.576878
62.63,54.824627
11.98,21.459208
15.15,20.39175
47.89,29.298685
50.95,53.99204
10.45,18.80225
22.45,27.86035
23.22,21.09714
33.45,38.01283
50.89,42.30611
20.68,29.153643
11.58,18.813705
6.42,16.46357
64.87,42.139484
10.81,16.916124
47.4,31.026588
13.37,19.358248
25.04,28.399076
46.88,29.696693
48.25,54.253963
26.8,18.678122
50.83,16.397497
35.04,36.26694
60.97,31.576706
12.95,14.57159
13.69,21.321142
27.41,35.488564
30.33,14.905506
16.2,13.383276
21.0,20.42519
15.77,14.425498
9.88,14.679777
24.54,16.504017
34.76,19.983131
35.31,35.8505
23.22,21.09714
40.76,44.28688
64.82,30.717442
63.99,36.33862
46.78,17.791119
22.02,16.946972
68.06,41.70119
1.26,15.118275
34.47,24.301767
58.98,29.557837
62.67,42.898586
43.99,32.812397
36.33,28.89367
37.74,29.202951
29.27,15.695524
63.42,30.454983
46.54,29.394789
18.13,20.399292
14.57,18.872719
72.82,40.897232
41.9,28.524616
34.86,49.741512
65.45,43.06039
46.2,22.231558
37.83,28.18303
68.02,35.701935
10.28,17.65172
29.62,32.013317
15.92,15.188679
21.68,17.124466
13.11,14.4620075
43.37,25.939478
65.73,43.27931
18.9,20.779285
36.63,35.672024
28.99,24.15761
59.08,46.630375
28.48,28.028149
23.06,29.624943
50.13,57.30466
16.33,14.688524
62.42,35.239674
36.06,33.938187
12.55,35.914524
