Actual_Train,Predicted_Train
49.38,30.645842
20.9,11.646001
15.96,11.676472
27.59,15.401629
6.56,11.388397
20.91,26.320063
17.37,13.603792
10.46,28.685213
43.71,31.429182
62.63,36.63933
11.98,15.408569
15.15,15.462514
47.89,27.93343
50.95,31.93682
10.45,16.965927
22.45,24.878378
23.22,21.096323
33.45,26.567774
50.89,30.323626
20.68,25.631983
11.58,15.192059
6.42,14.329274
64.87,31.999285
10.81,13.06731
47.4,30.91511
13.37,16.950052
25.04,27.982122
46.88,30.496597
48.25,31.663572
26.8,16.612307
50.83,12.843185
35.04,34.291744
60.97,30.559647
12.95,11.67827
13.69,13.939726
27.41,36.69546
30.33,13.049088
16.2,11.520123
21.0,26.9699
15.77,11.558514
9.88,12.907642
24.54,13.373541
34.76,16.58957
35.31,25.643492
23.22,21.096323
40.76,32.328423
64.82,30.396143
63.99,32.707874
46.78,13.796194
22.02,15.429207
68.06,38.786694
1.26,10.212494
34.47,28.926704
58.98,26.067736
62.67,35.540653
43.99,37.782856
36.33,26.464697
37.74,26.886862
29.27,13.0093975
63.42,32.06759
46.54,27.225874
18.13,26.410276
14.57,15.277911
72.82,37.618206
41.9,26.327974
34.86,33.161762
65.45,38.667454
46.2,21.731691
37.83,19.960367
68.02,33.768642
10.28,16.767189
29.62,22.647514
15.92,14.737257
21.68,15.314389
13.11,11.823196
43.37,29.19032
65.73,36.893497
18.9,26.463682
36.63,29.595541
28.99,28.941004
59.08,37.865704
28.48,20.849106
23.06,27.402834
50.13,30.447187
16.33,13.152417
62.42,30.661263
36.06,28.050093
12.55,37.179234
