Actual_Train,Predicted_Train
49.38,30.924725
20.9,17.64537
15.96,17.541023
27.59,26.513836
6.56,11.276039
20.91,31.875492
17.37,23.424046
10.46,30.623482
43.71,30.564465
62.63,58.25024
11.98,27.698296
15.15,25.96714
47.89,39.592937
50.95,39.49439
10.45,26.955193
22.45,30.642986
23.22,31.324965
33.45,46.420208
50.89,44.563923
20.68,30.691322
11.58,20.97187
6.42,24.994297
64.87,40.62177
10.81,13.324451
47.4,30.969315
13.37,23.15905
25.04,30.971031
46.88,30.493633
48.25,40.25595
26.8,28.986876
50.83,23.384014
35.04,38.252422
60.97,58.85947
12.95,17.469042
13.69,27.288502
27.41,44.324543
30.33,12.056021
16.2,20.559782
21.0,31.820992
15.77,18.083853
9.88,13.536585
24.54,22.851768
34.76,23.439455
35.31,31.6111
23.22,31.324965
40.76,53.590614
64.82,59.33748
63.99,50.195114
46.78,25.68304
22.02,17.892433
68.06,50.017384
1.26,10.845461
34.47,30.337193
58.98,34.39486
62.67,55.97678
43.99,41.91152
36.33,31.058018
37.74,38.992542
29.27,15.529739
63.42,60.864605
46.54,39.402706
18.13,31.87804
14.57,25.734692
72.82,43.401867
41.9,37.90106
34.86,42.498768
65.45,45.49635
46.2,24.32575
37.83,33.838398
68.02,43.36283
10.28,30.355595
29.62,29.91436
15.92,21.64267
21.68,25.735458
13.11,16.891714
43.37,30.442715
65.73,65.64046
18.9,31.864456
36.63,31.125515
28.99,30.243307
59.08,43.160854
28.48,33.950954
23.06,39.163437
50.13,42.62849
16.33,22.391525
62.42,41.922363
36.06,57.609318
12.55,37.43252
