Actual_Train,Predicted_Train
0.74,0.81769335
1.77,2.7198162
1.89,2.787287
1.52,2.1474602
1.21,1.376877
0.84,0.849707
5.19,5.0654907
1.42,0.9468664
0.82,0.9225301
0.78,0.91058123
3.84,1.4272057
1.91,1.0447333
0.56,0.81272686
0.71,0.76471734
1.42,1.3013504
1.18,1.288785
2.13,1.0406358
2.99,1.7250265
0.71,0.8414799
1.11,1.267832
1.03,1.2789581
3.66,3.5211265
0.78,1.0795764
0.96,1.3998888
0.71,0.85144925
2.19,1.2315689
1.52,1.0822016
0.72,0.8384258
0.72,0.769556
1.37,1.244237
2.25,2.3756273
1.08,0.8564807
0.82,0.92057914
1.75,2.7298703
2.28,1.4324045
0.85,0.7773498
3.13,1.3338627
3.07,3.1927454
0.91,0.84977454
1.25,2.5979571
1.15,1.22772
5.56,4.7645416
1.8,1.2234824
0.72,1.1859598
2.13,1.0406358
0.8,1.1132035
0.86,0.93224967
0.87,0.79696864
0.7,2.0347857
1.85,1.1903081
0.83,0.8783747
1.26,1.6358972
0.91,0.8982947
0.7,0.8740684
0.77,1.056442
0.86,0.8149774
0.96,1.1947069
0.7,0.8235983
2.15,1.2259701
0.85,0.86025155
0.68,0.81422293
0.86,0.852402
1.64,1.7842722
0.8,0.860245
0.7,0.8561262
0.81,0.89805543
0.8,0.88807505
1.38,0.9929949
1.57,1.7615683
0.79,1.0463035
1.36,1.0316374
3.41,1.1194189
2.97,4.085657
2.33,1.2963753
2.81,2.966147
0.95,0.91297126
0.77,1.0023508
0.73,0.85020375
0.89,1.0617938
1.04,0.88374877
0.8,0.87698853
3.0,1.8123177
0.72,0.8268095
0.72,0.8156991
3.02,2.758898
0.75,0.8445076
3.35,1.0506492
1.12,0.8482958
