Actual_Train,Predicted_Train
0.74,0.5472746
1.77,3.200988
1.89,3.236228
1.52,2.226166
1.21,1.7135551
0.84,0.5658087
5.19,4.4587774
1.42,0.7239359
0.82,0.5870295
0.78,0.64145744
3.84,1.62398
1.91,1.4992659
0.56,0.87683135
0.71,0.5543692
1.42,1.6463492
1.18,1.2093468
2.13,1.4099629
2.99,2.0249283
0.71,0.9786032
1.11,1.0729396
1.03,1.5213729
3.66,3.1427693
0.78,1.3097245
0.96,1.5794399
0.71,0.51084566
2.19,1.5060403
1.52,0.94434553
0.72,0.5489438
0.72,0.55637723
1.37,1.5942607
2.25,2.7544484
1.08,0.5606696
0.82,0.7639178
1.75,3.2388299
2.28,1.7874511
0.85,0.744606
3.13,1.7758334
3.07,3.465691
0.91,0.5838258
1.25,3.0583105
1.15,1.8283386
5.56,4.3157144
1.8,1.4961396
0.72,1.1681426
2.13,1.4099629
0.8,0.8742251
0.86,0.7851528
0.87,0.68006945
0.7,2.338141
1.85,1.6813514
0.83,0.8739503
1.26,1.6960964
0.91,0.63284546
0.7,1.0427526
0.77,1.1183755
0.86,0.7266639
0.96,1.2383499
0.7,0.81210643
2.15,1.8017975
0.85,0.8117493
0.68,0.90149385
0.86,0.5650291
1.64,1.9726692
0.8,0.90256697
0.7,0.863723
0.81,1.0825454
0.8,0.9920338
1.38,1.3637784
1.57,1.7646039
0.79,1.144216
1.36,1.6060343
3.41,2.0217056
2.97,3.7422233
2.33,1.7524713
2.81,3.4399495
0.95,0.59713316
0.77,0.95082057
0.73,0.55015177
0.89,0.76868755
1.04,0.598455
0.8,0.9084417
3.0,2.3641124
0.72,0.84507066
0.72,0.54764897
3.02,3.2452786
0.75,0.60922825
3.35,1.7463685
1.12,0.8434897
