Actual_Train,Predicted_Train
15.0,14.820636
24.39,23.36498
23.32,23.494907
18.44,18.986744
20.94,18.722054
16.78,14.2429695
22.71,21.112982
20.66,15.022484
17.46,15.340364
16.72,15.161226
23.83,18.802076
19.28,17.5861
15.28,13.434476
15.49,13.782711
20.44,17.010057
19.39,15.000716
19.94,16.386671
19.88,17.77314
15.89,13.702763
19.15,14.996057
18.72,17.545465
23.04,20.678593
15.44,16.833944
18.69,18.385256
15.06,15.060482
20.58,17.216438
19.78,15.237371
15.0,14.8994875
15.72,13.694685
20.67,16.852474
24.8,20.363676
18.41,15.58036
15.5,15.628726
24.61,23.481129
24.1,18.884161
17.89,15.463654
21.59,18.771353
25.37,21.239065
17.11,14.481568
24.39,23.007744
19.92,17.23027
25.32,20.808748
18.51,17.568287
17.31,14.052557
19.94,16.386671
15.06,18.020311
15.55,15.575648
15.51,15.218831
14.5,19.575249
20.9,17.530012
15.61,14.8041725
20.89,19.3632
16.62,15.119749
15.35,14.768031
15.68,16.590582
16.85,15.615364
19.39,14.778555
15.39,14.022681
20.89,18.815153
16.44,15.828619
15.16,13.666063
17.39,14.197427
19.44,18.99225
15.86,15.303177
15.06,14.084467
16.9,14.525778
15.67,15.091629
18.4,16.57035
19.02,18.950659
15.67,16.870352
19.94,16.106194
19.08,16.019638
25.65,22.107677
19.28,16.93392
23.56,24.124622
17.52,14.875751
15.56,16.346535
17.61,14.356951
17.44,14.659836
17.69,15.055527
15.67,16.393787
24.66,20.203117
16.18,13.919122
15.7,13.150366
26.03,21.20119
15.48,15.099455
18.56,15.428612
20.67,15.639451
