Actual_Train,Predicted_Train
0.74,0.65088975
1.77,1.979486
1.89,2.0324907
1.52,1.6702564
1.21,1.6188421
0.84,0.72199863
5.19,2.7434132
1.42,0.79633844
0.82,0.73854613
0.78,0.59769374
3.84,0.9966224
1.91,1.2197497
0.56,0.446011
0.71,0.51820904
1.42,1.5864797
1.18,1.2311496
2.13,1.2058518
2.99,1.1535074
0.71,0.4392198
1.11,1.219554
1.03,1.5039723
3.66,2.3491678
0.78,0.9544605
0.96,1.5789629
0.71,0.64425284
2.19,1.4922342
1.52,1.0657976
0.72,0.65370125
0.72,0.51551074
1.37,1.405473
2.25,1.968988
1.08,0.6460243
0.82,0.7963622
1.75,1.9914479
2.28,1.1511497
0.85,0.5780229
3.13,1.7205269
3.07,2.141404
0.91,0.718913
1.25,1.9330105
1.15,1.556447
5.56,2.613431
1.8,1.4575493
0.72,1.1405379
2.13,1.2058518
0.8,0.6436686
0.86,0.8140776
0.87,0.75121635
0.7,2.0225146
1.85,1.4488906
0.83,0.50478464
1.26,1.8332798
0.91,0.7390805
0.7,0.51667273
0.77,0.8372982
0.86,0.6430386
0.96,1.2171354
0.7,0.4862178
2.15,1.5592096
0.85,0.760284
0.68,0.46288672
0.86,0.72643834
1.64,1.5758357
0.8,0.58401716
0.7,0.47855622
0.81,0.5226832
0.8,0.57749236
1.38,1.024621
1.57,1.3562355
0.79,0.77207917
1.36,1.1568097
3.41,1.2208633
2.97,2.550208
2.33,1.5660119
2.81,2.1179154
0.95,0.7367348
0.77,0.48512936
0.73,0.7200583
0.89,0.9658026
1.04,0.72101367
0.8,0.71828216
3.0,1.8056331
0.72,0.43912977
0.72,0.4987852
3.02,2.1232772
0.75,0.7875615
3.35,0.91675824
1.12,0.57664293
