Actual_Train,Predicted_Train
0.14,0.1760799
0.44,3.9778085
0.28,4.001699
5.01,3.7670674
20.23,11.787677
0.14,0.17045525
2.38,4.6083803
13.34,1.2613637
0.14,0.71695673
0.13,0.4846168
2.14,2.053433
11.4,3.5904884
0.13,0.5165362
0.14,0.17240542
7.06,7.720199
0.15,5.210159
1.11,3.383137
7.64,3.101211
0.13,0.61261815
0.2,4.317683
13.45,9.470146
3.37,3.9848986
0.13,4.1597958
13.2,12.0837755
0.14,0.2915958
0.42,7.383282
2.08,2.5343513
0.14,0.17178231
0.14,0.17201465
16.58,8.361186
0.22,3.6144762
0.14,0.28685698
0.13,0.95473075
0.22,3.9919114
1.9,2.2986257
0.14,0.6452143
7.43,11.180439
15.23,4.234129
0.14,0.17834672
0.4,3.861702
20.05,9.436235
2.15,4.6208663
10.49,7.629951
0.14,4.2036185
1.11,3.383137
0.14,1.9827597
0.13,1.0324917
0.13,0.35570154
0.13,3.3510046
1.11,7.801196
0.13,0.9135542
21.66,14.553742
0.14,0.4267355
0.13,0.7808947
0.13,2.104945
0.14,0.73356265
1.8,3.629758
0.13,0.6405897
13.45,9.130865
0.13,0.79446757
0.13,0.52619886
0.14,0.1679694
12.31,3.9139524
0.13,0.8853477
0.13,0.6769053
0.13,1.1537461
0.13,0.91315866
1.29,3.6764174
8.62,3.4738448
0.13,3.6251726
2.15,4.294784
16.11,5.4579234
5.02,4.4532843
4.38,9.317738
0.14,4.1417303
0.14,0.23818189
0.13,1.3022734
0.14,0.16737896
0.14,1.8654023
0.14,0.3776574
0.13,1.2399908
1.22,3.0617194
0.13,0.56919605
0.14,0.16284323
7.74,4.0737863
0.13,0.41122532
10.69,2.3936377
0.28,0.8495215
