Actual_Train,Predicted_Train
0.74,0.9205192
1.77,4.0597725
1.89,4.113494
1.52,2.786177
1.21,1.3527155
0.84,0.92341524
5.19,5.492013
1.42,1.0403913
0.82,1.0182105
0.78,0.9795273
3.84,0.8905987
1.91,1.8917778
0.56,0.91491
0.71,0.89750236
1.42,1.326595
1.18,1.1739542
2.13,1.1491709
2.99,1.6272134
0.71,0.8400304
1.11,1.1495707
1.03,1.2995398
3.66,3.833976
0.78,1.0283918
0.96,1.3639957
0.71,0.9555332
2.19,1.279882
1.52,1.0818413
0.72,0.91715574
0.72,0.8948818
1.37,1.2930195
2.25,3.2777977
1.08,0.9660402
0.82,0.9951156
1.75,4.1079903
2.28,1.0960374
0.85,0.9032655
3.13,1.3424771
3.07,4.2053814
0.91,0.9369851
1.25,3.8590317
1.15,1.2722096
5.56,5.323702
1.8,1.2317486
0.72,1.1176723
2.13,1.1491709
0.8,0.97290534
0.86,1.0063509
0.87,0.91802925
0.7,2.9633622
1.85,1.2170491
0.83,0.9008932
1.26,1.5126591
0.91,0.99887985
0.7,0.91678053
0.77,0.96130985
0.86,0.87576836
0.96,1.1240919
0.7,0.92655367
2.15,1.1897949
0.85,0.9689178
0.68,0.917032
0.86,0.9187155
1.64,2.5146866
0.8,0.85793906
0.7,0.9219242
0.81,0.863805
0.8,0.8908009
1.38,1.0699041
1.57,2.417925
0.79,0.9856239
1.36,1.1488826
3.41,1.094537
2.97,4.445856
2.33,1.3184742
2.81,4.3655734
0.95,0.9673701
0.77,0.94321495
0.73,0.9283832
0.89,1.0472779
1.04,0.99437207
0.8,0.9989849
3.0,2.4179769
0.72,0.9205998
0.72,0.889588
3.02,3.7394805
0.75,0.9334913
3.35,1.0692846
1.12,0.85745513
