Actual_Train,Predicted_Train
0.74,0.7824193
1.77,1.4952728
1.89,1.5177349
1.52,1.966743
1.21,1.6008178
0.84,0.80530775
5.19,3.2337728
1.42,1.016043
0.82,0.91581964
0.78,0.8162261
3.84,1.4805048
1.91,1.4783492
0.56,0.75093377
0.71,0.81604445
1.42,1.718974
1.18,1.3959347
2.13,1.6664622
2.99,1.5209742
0.71,0.71609575
1.11,1.3145515
1.03,1.7470056
3.66,2.7060907
0.78,1.1583883
0.96,1.7452697
0.71,0.8446281
2.19,1.7455984
1.52,1.168154
0.72,0.78161633
0.72,0.8191614
1.37,1.7455692
2.25,2.1798115
1.08,0.8264004
0.82,1.0121789
1.75,1.4770893
2.28,1.4107643
0.85,0.804107
3.13,1.6518433
3.07,2.470141
0.91,0.81633794
1.25,1.4849366
1.15,1.7614404
5.56,3.0697062
1.8,1.7177359
0.72,1.1962236
2.13,1.6664622
0.8,1.1430775
0.86,1.0610709
0.87,0.87409925
0.7,2.1639817
1.85,1.712157
0.83,0.72042257
1.26,1.5548407
0.91,0.87970746
0.7,0.7827762
0.77,0.93195593
0.86,0.7990711
0.96,1.3325223
0.7,0.79054517
2.15,1.4855767
0.85,0.94209874
0.68,0.7643527
0.86,0.8012
1.64,1.7745942
0.8,0.8276044
0.7,0.7946435
0.81,0.7475092
0.8,0.7770745
1.38,1.4162735
1.57,1.7826664
0.79,1.0800247
1.36,1.6947751
3.41,1.2294133
2.97,2.8942375
2.33,1.7562133
2.81,1.5599892
0.95,0.83582413
0.77,0.81289697
0.73,0.8025593
0.89,0.99032503
1.04,0.88217306
0.8,0.9466598
3.0,1.8621367
0.72,0.75909543
0.72,0.8265353
3.02,2.2739353
0.75,0.8579822
3.35,1.1400028
1.12,0.8036332
