Actual_Train,Predicted_Train
0.74,1.2559282
1.77,4.738036
1.89,4.805411
1.52,2.4501681
1.21,1.2617636
0.84,1.2793511
5.19,4.4170074
1.42,1.2669877
0.82,1.2534269
0.78,1.2253672
3.84,1.6166909
1.91,1.9103117
0.56,1.1424215
0.71,1.1917251
1.42,1.2750285
1.18,1.2625155
2.13,1.2723169
2.99,1.8395799
0.71,1.1068327
1.11,1.2627594
1.03,1.2690752
3.66,3.4223747
0.78,1.2038673
0.96,1.2662535
0.71,1.2518508
2.19,1.2697198
1.52,1.2636372
0.72,1.258385
0.72,1.1896683
1.37,1.2724237
2.25,3.3482594
1.08,1.2549049
0.82,1.2733767
1.75,4.798137
2.28,2.1882904
0.85,1.1994776
3.13,1.2672439
3.07,4.2722974
0.91,1.2780607
1.25,4.5530005
1.15,1.2663358
5.56,4.439254
1.8,1.2678082
0.72,1.2369022
2.13,1.2723169
0.8,1.2722548
0.86,1.2734327
0.87,1.2722538
0.7,2.9602106
1.85,1.2659125
0.83,1.1507957
1.26,1.269668
0.91,1.2667837
0.7,1.2116623
0.77,1.1960973
0.86,1.1730821
0.96,1.2589793
0.7,1.1857066
2.15,1.2288417
0.85,1.2686486
0.68,1.1506393
0.86,1.2800211
1.64,2.3480065
0.8,1.1534272
0.7,1.1984024
0.81,1.1303192
0.8,1.1502628
1.38,1.261584
1.57,2.0136373
0.79,1.1967843
1.36,1.2708951
3.41,1.2261573
2.97,4.3457327
2.33,1.2715231
2.81,5.0813785
0.95,1.2685142
0.77,1.2136556
0.73,1.2789762
0.89,1.2531639
1.04,1.2673606
0.8,1.2152168
3.0,2.6065176
0.72,1.1707478
0.72,1.1713251
3.02,3.7842171
0.75,1.2790143
3.35,1.2557341
1.12,1.1301821
