Actual_Train,Predicted_Train
49.38,33.011036
20.9,9.436463
15.96,9.420224
27.59,13.48468
6.56,9.962214
20.91,21.025826
17.37,11.01482
10.46,25.098824
43.71,30.389454
62.63,37.206356
11.98,11.587969
15.15,13.27591
47.89,25.926834
50.95,33.428356
10.45,13.764435
22.45,18.930511
23.22,15.369789
33.45,21.053482
50.89,30.720747
20.68,19.579912
11.58,13.044419
6.42,11.041801
64.87,29.530169
10.81,11.580417
47.4,31.483675
13.37,13.087965
25.04,23.470905
46.88,32.439976
48.25,33.66943
26.8,13.123083
50.83,10.587443
35.04,32.11686
60.97,28.136486
12.95,9.4608345
13.69,11.332301
27.41,31.787954
30.33,10.666043
16.2,9.129994
21.0,21.075108
15.77,9.369268
9.88,10.364856
24.54,10.99887
34.76,14.623994
35.31,23.166693
23.22,15.369789
40.76,24.662786
64.82,28.025127
63.99,30.268711
46.78,11.803011
22.02,12.596409
68.06,34.924786
1.26,11.171622
34.47,24.622395
58.98,24.201702
62.67,29.662563
43.99,30.229393
36.33,22.3279
37.74,23.547539
29.27,10.353749
63.42,27.432192
46.54,24.709488
18.13,20.484364
14.57,12.947195
72.82,32.178654
41.9,23.974066
34.86,29.793898
65.45,34.132763
46.2,17.534391
37.83,16.26745
68.02,31.637096
10.28,13.486767
29.62,19.791946
15.92,10.621518
21.68,12.536581
13.11,9.5212145
43.37,25.117844
65.73,32.569782
18.9,20.62993
36.63,26.618683
28.99,24.180416
59.08,35.77406
28.48,18.555035
23.06,25.969366
50.13,32.058277
16.33,10.243388
62.42,25.844738
36.06,30.373474
12.55,32.359135
