Actual_Train,Predicted_Train
15.0,17.208149
24.39,25.612066
23.32,25.588419
18.44,21.825644
20.94,18.988195
16.78,17.35194
22.71,23.034935
20.66,19.430937
17.46,18.864065
16.72,17.46086
23.83,22.660864
19.28,21.846334
15.28,13.6115
15.49,16.840567
20.44,19.400259
19.39,18.333687
19.94,19.89456
19.88,20.101337
15.89,13.554518
19.15,17.888086
18.72,19.005136
23.04,22.775423
15.44,16.533686
18.69,18.131718
15.06,17.827944
20.58,19.366049
19.78,19.300207
15.0,17.460573
15.72,16.624573
20.67,19.734182
24.8,22.407448
18.41,18.507961
15.5,16.76772
24.61,25.590677
24.1,23.122473
17.89,16.123852
21.59,19.304996
25.37,24.896753
17.11,17.885885
24.39,25.548769
19.92,19.104515
25.32,22.900698
18.51,19.192295
17.31,17.694288
19.94,19.89456
15.06,16.657288
15.55,16.828745
15.51,16.156607
14.5,21.49897
20.9,19.855093
15.61,13.847132
20.89,18.850666
16.62,18.86233
15.35,15.377396
15.68,15.868508
16.85,16.240818
19.39,19.003271
15.39,14.841228
20.89,18.439768
16.44,17.43747
15.16,13.870123
17.39,17.209105
19.44,22.156168
15.86,14.993963
15.06,15.095797
16.9,13.849703
15.67,14.241817
18.4,18.708109
19.02,20.519934
15.67,17.002462
19.94,20.208273
19.08,17.352945
25.65,24.624708
19.28,19.310602
23.56,25.597542
17.52,17.563997
15.56,15.142557
17.61,17.385147
17.44,17.439096
17.69,19.127897
15.67,16.279058
24.66,20.627127
16.18,14.274986
15.7,16.260965
26.03,24.564917
15.48,16.645433
18.56,18.131365
20.67,16.11114
