Actual_Train,Predicted_Train
15.0,18.506813
24.39,21.457127
23.32,21.644728
18.44,21.258217
20.94,22.231564
16.78,18.31697
22.71,21.942001
20.66,18.594435
17.46,19.12716
16.72,17.315731
23.83,21.87731
19.28,20.706446
15.28,14.059246
15.49,16.270533
20.44,20.933304
19.39,21.099726
19.94,18.769325
19.88,21.090687
15.89,13.831698
19.15,20.585611
18.72,20.7102
23.04,21.156147
15.44,17.170534
18.69,21.871284
15.06,18.361172
20.58,20.141253
19.78,19.377296
15.0,18.756516
15.72,16.197855
20.67,20.236885
24.8,21.112131
18.41,18.708641
15.5,17.61153
24.61,21.49467
24.1,21.97944
17.89,16.240084
21.59,21.867338
25.37,22.470264
17.11,18.32073
24.39,21.56364
19.92,21.053802
25.32,21.955132
18.51,20.352959
17.31,19.500826
19.94,18.769325
15.06,18.302944
15.55,17.672087
15.51,18.33163
14.5,21.346725
20.9,20.124357
15.61,14.988095
20.89,23.809525
16.62,18.359304
15.35,16.634813
15.68,16.924623
16.85,16.729427
19.39,20.077782
15.39,15.111452
20.89,20.434849
16.44,17.818798
15.16,14.311426
17.39,18.3442
19.44,20.957024
15.86,14.801893
15.06,15.569467
16.9,14.721888
15.67,14.462118
18.4,18.339708
19.02,20.28685
15.67,17.205002
19.94,18.526272
19.08,18.651278
25.65,23.302763
19.28,21.218288
23.56,21.707216
17.52,18.434795
15.56,16.792303
17.61,18.324179
17.44,19.052656
17.69,18.511707
15.67,16.189129
24.66,20.489174
16.18,15.009674
15.7,15.9427395
26.03,22.424606
15.48,18.777985
18.56,17.611868
20.67,15.717845
