Actual_Train,Predicted_Train
0.74,0.7201682
1.77,3.5779324
1.89,3.5992956
1.52,2.2389863
1.21,1.0171728
0.84,0.7438021
5.19,3.0665214
1.42,0.7597129
0.82,0.7450521
0.78,0.78408885
3.84,1.7744845
1.91,1.9732757
0.56,0.8624425
0.71,0.7718829
1.42,0.88174677
1.18,0.7765082
2.13,0.8510223
2.99,1.7554187
0.71,0.8930249
1.11,0.77110994
1.03,0.9029083
3.66,2.6018019
0.78,0.9919028
0.96,0.9308568
0.71,0.72691333
2.19,0.89394563
1.52,0.76695967
0.72,0.7199572
0.72,0.7726103
1.37,0.87753314
2.25,2.5511367
1.08,0.7487341
0.82,0.82548
1.75,3.616455
2.28,2.1160429
0.85,0.9133138
3.13,1.0123831
3.07,3.0916576
0.91,0.7469061
1.25,3.4618797
1.15,0.94475114
5.56,3.064857
1.8,0.9113432
0.72,0.7877897
2.13,0.8510223
0.8,1.1038519
0.86,0.8260322
0.87,0.83587766
0.7,2.3810363
1.85,0.95596695
0.83,0.92270297
1.26,0.94227433
0.91,0.74043673
0.7,0.9215013
0.77,0.9871069
0.86,0.92321146
0.96,0.77793753
0.7,0.88275194
2.15,1.0297488
0.85,0.84876573
0.68,0.87027395
0.86,0.74279225
1.64,2.1382399
0.8,0.92367053
0.7,0.8988053
0.81,0.938832
0.8,0.927109
1.38,0.9003535
1.57,2.0270803
0.79,0.97690797
1.36,0.8892728
3.41,0.9480587
2.97,3.0752873
2.33,0.8912015
2.81,3.7687926
0.95,0.7370858
0.77,0.94924015
0.73,0.74421763
0.89,0.7681247
1.04,0.73967755
0.8,0.94483525
3.0,2.2089548
0.72,0.8809443
0.72,0.7800236
3.02,2.809481
0.75,0.80927396
3.35,0.86936754
1.12,0.93564284
