Actual_Train,Predicted_Train
0.14,0.24860358
0.44,0.4685906
0.28,0.5385734
5.01,6.751613
20.23,17.397692
0.14,0.2617662
2.38,7.1143446
13.34,0.2800727
0.14,0.24937549
0.13,0.23775375
2.14,4.1166205
11.4,7.318394
0.13,0.9230212
0.14,0.23544312
7.06,8.908906
0.15,0.8022041
1.11,1.0232157
7.64,7.0417695
0.13,0.83742255
0.2,0.52315915
13.45,13.082134
3.37,7.3750186
0.13,4.5475764
13.2,15.632076
0.14,0.25266445
0.42,10.459133
2.08,0.34378073
0.14,0.25576228
0.14,0.23636669
16.58,8.979024
0.22,8.108322
0.14,0.24933729
0.13,0.3487862
0.22,0.47076866
1.9,0.415677
0.14,0.33913508
7.43,16.954992
15.23,12.751589
0.14,0.2581925
0.4,0.5106437
20.05,15.973204
2.15,7.350748
10.49,11.021469
0.14,0.43711898
1.11,1.0232157
0.14,2.8042333
0.13,0.32396716
0.13,0.28419822
0.13,8.274898
1.11,12.46084
0.13,0.58084494
21.66,16.657299
0.14,0.2554438
0.13,0.4370127
0.13,2.6482017
0.14,0.32009655
1.8,0.41312626
0.13,0.48594597
13.45,16.715446
0.13,0.32640943
0.13,0.9469983
0.14,0.26201314
12.31,6.7167754
0.13,0.393974
0.13,0.5133067
0.13,1.0616764
0.13,0.64686966
1.29,4.1002955
8.62,5.515869
0.13,4.132686
2.15,4.96091
16.11,7.960223
5.02,10.557834
4.38,12.772598
0.14,0.53753877
0.14,0.25628674
0.13,0.9693308
0.14,0.25880226
0.14,0.3107065
0.14,0.25119445
0.13,0.3271168
1.22,6.4223275
0.13,0.6187914
0.14,0.24028406
7.74,11.691713
0.13,0.32103094
10.69,1.0393193
0.28,0.28944153
