Actual_Train,Predicted_Train
15.0,16.911415
24.39,21.040405
23.32,21.057285
18.44,18.67659
20.94,21.16579
16.78,17.598572
22.71,19.780254
20.66,18.259481
17.46,17.78244
16.72,16.447668
23.83,19.517567
19.28,18.436035
15.28,14.468314
15.49,15.294071
20.44,20.063429
19.39,18.876049
19.94,19.4033
19.88,17.669151
15.89,14.589461
19.15,18.73187
18.72,20.175007
23.04,19.5704
15.44,16.721245
18.69,20.39281
15.06,17.314621
20.58,20.189842
19.78,18.347963
15.0,17.11864
15.72,15.276623
20.67,20.016735
24.8,19.953434
18.41,17.550224
15.5,17.517332
24.61,21.062918
24.1,19.98671
17.89,15.980596
21.59,20.562597
25.37,20.647358
17.11,17.77524
24.39,20.996397
19.92,20.087208
25.32,19.756458
18.51,19.752502
17.31,17.542439
19.94,19.4033
15.06,16.44867
15.55,17.680244
15.51,16.683496
14.5,19.663244
20.9,20.05812
15.61,14.7338705
20.89,20.687473
16.62,18.072308
15.35,15.200617
15.68,15.86199
16.85,15.7011595
19.39,18.326721
15.39,15.021257
20.89,19.368681
16.44,17.392157
15.16,14.60472
17.39,17.543745
19.44,18.498964
15.86,15.291263
15.06,15.098636
16.9,14.791863
15.67,14.831818
18.4,17.965855
19.02,17.92703
15.67,16.434977
19.94,19.576406
19.08,17.345383
25.65,20.705006
19.28,20.295763
23.56,21.118738
17.52,17.463005
15.56,15.187474
17.61,17.767164
17.44,17.300156
17.69,18.248146
15.67,15.987534
24.66,19.163586
16.18,14.561961
15.7,15.219879
26.03,20.734324
15.48,16.99429
18.56,17.240402
20.67,15.455526
