Actual_Train,Predicted_Train
0.74,0.56738985
1.77,3.308774
1.89,3.3063986
1.52,1.9628652
1.21,1.596285
0.84,0.50785375
5.19,4.2375574
1.42,0.77989817
0.82,0.66638017
0.78,0.63527775
3.84,1.4504555
1.91,1.1236218
0.56,0.7533616
0.71,0.55450666
1.42,1.4097506
1.18,1.0560315
2.13,1.2535979
2.99,2.2416167
0.71,0.9448298
1.11,0.9794487
1.03,1.4712745
3.66,2.7159622
0.78,1.4324361
0.96,1.4678155
0.71,0.59755063
2.19,1.3871676
1.52,0.9956684
0.72,0.5505445
0.72,0.5351639
1.37,1.4940118
2.25,2.356655
1.08,0.62443614
0.82,0.76321125
1.75,3.3377998
2.28,1.8781241
0.85,0.4502313
3.13,1.7677528
3.07,2.7810905
0.91,0.54518986
1.25,3.1317756
1.15,1.752108
5.56,4.01394
1.8,1.4899856
0.72,1.0547996
2.13,1.2535979
0.8,0.9235418
0.86,0.77691734
0.87,0.71147
0.7,2.223574
1.85,1.7419394
0.83,0.61836576
1.26,1.4470645
0.91,0.719224
0.7,0.91127205
0.77,1.2361151
0.86,0.38266006
0.96,1.1063733
0.7,0.6522064
2.15,1.6395186
0.85,0.8738452
0.68,0.78579926
0.86,0.49307862
1.64,1.5143534
0.8,0.75487757
0.7,0.71750486
0.81,1.1050471
0.8,0.8000208
1.38,1.2361497
1.57,1.6776608
0.79,1.0866085
1.36,1.4747587
3.41,1.8628982
2.97,2.7902892
2.33,1.6313134
2.81,3.4927204
0.95,0.5703316
0.77,0.81382
0.73,0.49693325
0.89,0.7268083
1.04,0.6955441
0.8,0.67814386
3.0,2.1015913
0.72,0.6896609
0.72,0.50047463
3.02,2.6651459
0.75,0.5318057
3.35,1.7963731
1.12,0.63351834
