Actual_Train,Predicted_Train
0.74,0.62343067
1.77,5.1209426
1.89,5.232921
1.52,2.8966885
1.21,1.5225257
0.84,0.6703433
5.19,4.926068
1.42,0.89347947
0.82,0.85242313
0.78,0.9041596
3.84,1.6427761
1.91,2.4465783
0.56,1.1130553
0.71,0.7795622
1.42,1.4215709
1.18,1.2496504
2.13,1.1999146
2.99,2.0572817
0.71,1.2207323
1.11,1.170858
1.03,1.4572026
3.66,3.7135184
0.78,1.3770926
0.96,1.5122328
0.71,0.67071974
2.19,1.4273785
1.52,0.96572465
0.72,0.6146634
0.72,0.78421974
1.37,1.3928512
2.25,3.7808855
1.08,0.72043127
0.82,0.92089957
1.75,5.2107105
2.28,1.9665027
0.85,0.97078925
3.13,1.5186192
3.07,4.758629
0.91,0.6930429
1.25,4.9289255
1.15,1.474423
5.56,5.047428
1.8,1.4063329
0.72,1.2394775
2.13,1.1999146
0.8,1.232959
0.86,0.95419896
0.87,0.80399376
0.7,3.2576668
1.85,1.4334776
0.83,1.0923797
1.26,1.553099
0.91,0.7873071
0.7,0.99275726
0.77,1.2785558
0.86,1.0760688
0.96,1.1559275
0.7,1.0269822
2.15,1.4819363
0.85,0.9499199
0.68,1.1025913
0.86,0.6623488
1.64,2.8080285
0.8,1.2459043
0.7,1.0170752
0.81,1.2612175
0.8,1.2146332
1.38,1.2338341
1.57,2.3241613
0.79,1.3844516
1.36,1.2789749
3.41,1.3532907
2.97,4.9730487
2.33,1.4456884
2.81,5.5386214
0.95,0.715662
0.77,1.028397
0.73,0.66860384
0.89,0.9958653
1.04,0.7623974
0.8,1.1809521
3.0,3.17819
0.72,1.0659925
0.72,0.8326482
3.02,4.132291
0.75,0.7531788
3.35,1.1489037
1.12,1.1836116
