Actual_Train,Predicted_Train
0.14,0.5243379
0.44,6.22653
0.28,6.3053694
5.01,3.4839242
20.23,13.996707
0.14,0.50059384
2.38,5.5532265
13.34,0.4815989
0.14,0.46711046
0.13,0.4690187
2.14,1.6397474
11.4,2.5515103
0.13,1.8401515
0.14,0.50425124
7.06,7.5533504
0.15,2.215952
1.11,0.6830917
7.64,1.5139234
0.13,1.1286784
0.2,1.4577764
13.45,9.863152
3.37,4.924961
0.13,2.6395445
13.2,12.877784
0.14,0.5119578
0.42,8.585825
2.08,0.65507704
0.14,0.523048
0.14,0.5053549
16.58,5.9956307
0.22,5.147636
0.14,0.50142515
0.13,0.48663223
0.22,6.2846365
1.9,1.8375013
0.14,0.603101
7.43,13.470268
15.23,5.8478923
0.14,0.5027425
0.4,6.0974584
20.05,11.240094
2.15,5.581305
10.49,8.182017
0.14,0.6324912
1.11,0.6830917
0.14,2.3493884
0.13,0.48480517
0.13,0.49282008
0.13,4.5549808
1.11,9.571813
0.13,1.0731255
21.66,14.569274
0.14,0.48717648
0.13,2.5011513
0.13,2.1958892
0.14,0.67274874
1.8,0.86377746
0.13,1.7575238
13.45,12.613681
0.13,0.4914297
0.13,1.9962168
0.14,0.5006215
12.31,3.5878336
0.13,0.8434399
0.13,2.039089
0.13,1.2332854
0.13,0.99225885
1.29,2.0326371
8.62,3.8595912
0.13,3.1343849
2.15,3.757571
16.11,5.106223
5.02,5.809133
4.38,9.501512
0.14,6.520648
0.14,0.4933251
0.13,1.1867051
0.14,0.50362176
0.14,0.4597829
0.14,0.4942227
0.13,0.59837544
1.22,4.383319
0.13,2.0119944
0.14,0.5080664
7.74,5.0838695
0.13,0.48501706
10.69,0.9683857
0.28,0.7399381
