Actual_Train,Predicted_Train
49.38,36.656475
20.9,20.622253
15.96,20.468426
27.59,29.97499
6.56,17.149347
20.91,35.46215
17.37,25.450176
10.46,35.384453
43.71,36.866756
62.63,53.326283
11.98,30.647743
15.15,29.027945
47.89,43.449467
50.95,44.023296
10.45,24.48646
22.45,34.90938
23.22,31.909378
33.45,45.304626
50.89,45.755684
20.68,35.105175
11.58,25.224588
6.42,27.346722
64.87,48.53655
10.81,21.314377
47.4,37.680252
13.37,25.665268
25.04,35.667294
46.88,37.052635
48.25,43.58794
26.8,26.431873
50.83,24.768509
35.04,41.550602
60.97,45.65405
12.95,20.48968
13.69,30.913792
27.41,50.21462
30.33,18.662613
16.2,22.508749
21.0,35.361206
15.77,20.886292
9.88,24.882292
24.54,25.066826
34.76,27.651503
35.31,35.005695
23.22,31.909378
40.76,47.89495
64.82,45.277874
63.99,43.267963
46.78,27.176918
22.02,24.097279
68.06,47.6497
1.26,15.14023
34.47,35.19184
58.98,43.14659
62.67,44.56188
43.99,46.06622
36.33,35.05296
37.74,43.098408
29.27,24.108747
63.42,45.504486
46.54,42.68915
18.13,35.50727
14.57,29.07799
72.82,45.548946
41.9,44.297123
34.86,49.24437
65.45,47.896366
46.2,32.84383
37.83,34.061028
68.02,54.95802
10.28,29.847528
29.62,31.632986
15.92,23.85428
21.68,25.253944
13.11,20.024471
43.37,35.662365
65.73,51.942646
18.9,35.5556
36.63,35.68575
28.99,35.264988
59.08,46.30441
28.48,33.408146
23.06,45.169006
50.13,46.152958
16.33,24.263191
62.42,40.824146
36.06,50.788357
12.55,44.80622
