Actual_Train,Predicted_Train
15.0,15.535206
24.39,26.146273
23.32,26.140667
18.44,19.5568
20.94,21.22777
16.78,16.417627
22.71,21.4046
20.66,17.700165
17.46,17.169085
16.72,16.82839
23.83,23.220148
19.28,18.82997
15.28,15.530007
15.49,16.955896
20.44,20.116974
19.39,18.458494
19.94,18.64371
19.88,22.073158
15.89,16.176283
19.15,17.956385
18.72,19.326895
23.04,20.270502
15.44,17.950773
18.69,19.33581
15.06,16.035986
20.58,19.01195
19.78,18.013577
15.0,15.451588
15.72,17.023674
20.67,20.511509
24.8,19.95227
18.41,16.96601
15.5,16.337568
24.61,26.146788
24.1,22.654808
17.89,16.418053
21.59,21.211168
25.37,25.507732
17.11,16.67335
24.39,25.948511
19.92,20.966448
25.32,21.17549
18.51,19.34172
17.31,18.418459
19.94,18.64371
15.06,17.106281
15.55,16.48095
15.51,15.773338
14.5,19.139238
20.9,20.776308
15.61,15.085349
20.89,20.975336
16.62,17.186197
15.35,16.094053
15.68,16.289251
16.85,16.417206
19.39,18.692442
15.39,15.623169
20.89,20.844244
16.44,17.205275
15.16,15.633634
17.39,16.309868
19.44,19.388582
15.86,15.662232
15.06,15.82601
16.9,16.02941
15.67,15.769138
18.4,18.531752
19.02,19.61606
15.67,17.72529
19.94,20.243557
19.08,20.14495
25.65,26.024721
19.28,20.8693
23.56,26.360922
17.52,16.233187
15.56,15.521368
17.61,16.29238
17.44,17.204966
17.69,17.001368
15.67,16.584711
24.66,20.316435
16.18,15.571186
15.7,17.02432
26.03,25.497154
15.48,15.321829
18.56,19.196585
20.67,16.263826
