Actual_Train,Predicted_Train
49.38,36.591457
20.9,14.145413
15.96,14.288278
27.59,21.951845
6.56,11.578019
20.91,26.25438
17.37,20.884144
10.46,31.073519
43.71,36.94857
62.63,45.631992
11.98,16.904652
15.15,19.452442
47.89,28.609148
50.95,39.69163
10.45,17.567
22.45,26.356464
23.22,23.322477
33.45,32.44167
50.89,36.434456
20.68,26.947388
11.58,19.165
6.42,21.53724
64.87,34.25865
10.81,17.140633
47.4,37.621464
13.37,19.29788
25.04,30.127228
46.88,35.26327
48.25,39.45801
26.8,17.225655
50.83,19.03881
35.04,41.555553
60.97,32.939335
12.95,14.183402
13.69,16.534004
27.41,41.879955
30.33,13.768693
16.2,15.079686
21.0,26.585354
15.77,14.168213
9.88,15.659748
24.54,20.193222
34.76,21.37574
35.31,28.494822
23.22,23.322477
40.76,35.75751
64.82,33.14564
63.99,36.587257
46.78,21.0609
22.02,17.905165
68.06,38.79058
1.26,11.693148
34.47,30.665737
58.98,26.063568
62.67,34.936123
43.99,39.738773
36.33,28.33035
37.74,28.134228
29.27,15.446975
63.42,35.642708
46.54,27.886446
18.13,26.062199
14.57,21.61404
72.82,43.90986
41.9,26.679016
34.86,38.453556
65.45,40.167664
46.2,25.452318
37.83,25.130177
68.02,34.702774
10.28,20.355621
29.62,29.88918
15.92,20.636208
21.68,17.350018
13.11,14.388738
43.37,30.31912
65.73,36.497463
18.9,26.227926
36.63,31.368254
28.99,30.695023
59.08,47.29566
28.48,28.966068
23.06,28.299751
50.13,37.287098
16.33,17.360312
62.42,32.4639
36.06,38.209652
12.55,42.826042
