Actual_Train,Predicted_Train
15.0,15.097462
24.39,31.118496
23.32,31.146193
18.44,17.808094
20.94,17.31505
16.78,15.486103
22.71,21.974447
20.66,15.287798
17.46,15.1930275
16.72,15.63122
23.83,16.967096
19.28,17.011404
15.28,13.236383
15.49,15.968194
20.44,16.171469
19.39,15.209911
19.94,16.392515
19.88,17.498394
15.89,12.8501625
19.15,15.235401
18.72,16.30904
23.04,19.621206
15.44,16.24087
18.69,16.216383
15.06,15.130162
20.58,16.359947
19.78,15.300092
15.0,15.062616
15.72,16.012594
20.67,16.051252
24.8,20.096909
18.41,15.53694
15.5,16.752432
24.61,31.389963
24.1,18.1871
17.89,16.339659
21.59,17.40728
25.37,24.444147
17.11,15.499582
24.39,30.081976
19.92,16.970274
25.32,21.928469
18.51,16.615026
17.31,15.290745
19.94,16.392515
15.06,16.296873
15.55,16.717033
15.51,17.082449
14.5,18.222591
20.9,17.478617
15.61,14.416685
20.89,15.793798
16.62,15.205339
15.35,15.226015
15.68,15.363933
16.85,16.220358
19.39,15.283177
15.39,14.097666
20.89,16.822786
16.44,17.091097
15.16,13.464055
17.39,15.487432
19.44,17.552929
15.86,14.043322
15.06,14.327015
16.9,13.424265
15.67,14.587936
18.4,17.19695
19.02,17.08985
15.67,16.534773
19.94,16.936546
19.08,15.651257
25.65,24.007269
19.28,16.105776
23.56,32.56122
17.52,15.217854
15.56,15.65172
17.61,15.48946
17.44,15.234563
17.69,15.160348
15.67,15.990763
24.66,17.977272
16.18,14.473064
15.7,16.16788
26.03,22.51792
15.48,16.665367
18.56,16.220865
20.67,15.860931
