Actual_Train,Predicted_Train
0.14,0.015751297
0.44,3.5171213
0.28,3.8410177
5.01,8.898412
20.23,14.322171
0.14,0.059144683
2.38,9.899167
13.34,1.6146181
0.14,0.13401254
0.13,0.18266034
2.14,9.048608
11.4,8.052672
0.13,0.18376973
0.14,0.1272719
7.06,8.272765
0.15,4.511088
1.11,1.1511769
7.64,6.5481596
0.13,0.5391484
0.2,3.747227
13.45,11.624499
3.37,10.323401
0.13,8.285348
13.2,12.372813
0.14,0.04679557
0.42,7.519419
2.08,1.0954953
0.14,0.0021787526
0.14,0.12913004
16.58,12.47735
0.22,9.6753435
0.14,0.12102905
0.13,0.16898179
0.22,3.4631581
1.9,6.619301
0.14,0.16407096
7.43,14.5827875
15.23,9.98253
0.14,0.07371107
0.4,3.953132
20.05,14.511521
2.15,9.581193
10.49,8.862538
0.14,6.3507376
1.11,1.1511769
0.14,2.1089802
0.13,0.15975934
0.13,0.12562118
0.13,9.442103
1.11,12.752966
0.13,0.58636594
21.66,13.726472
0.14,0.14265712
0.13,0.18907356
0.13,3.4472406
0.14,0.3365828
1.8,4.277628
0.13,0.14974523
13.45,12.986678
0.13,0.17296526
0.13,0.18085523
0.14,0.05578313
12.31,8.806386
0.13,0.18985367
0.13,0.12390663
0.13,1.7969918
0.13,0.32935178
1.29,2.889694
8.62,8.716136
0.13,5.0990787
2.15,6.4541597
16.11,12.889966
5.02,10.481217
4.38,12.394019
0.14,3.5054977
0.14,0.06554436
0.13,1.2807195
0.14,0.05846776
0.14,0.6653147
0.14,0.096937016
0.13,0.45037332
1.22,6.635275
0.13,0.18055283
0.14,0.12569459
7.74,10.089765
0.13,0.14207055
10.69,5.7632146
0.28,0.2701148
