Actual_Train,Predicted_Train
49.38,44.60913
20.9,13.696246
15.96,13.71595
27.59,21.065521
6.56,19.352257
20.91,42.06811
17.37,18.220165
10.46,40.761215
43.71,42.52629
62.63,59.48078
11.98,21.368515
15.15,21.137129
47.89,37.050213
50.95,45.285152
10.45,24.229778
22.45,37.81858
23.22,30.685854
33.45,44.624943
50.89,39.896275
20.68,38.961933
11.58,22.436983
6.42,19.271914
64.87,38.514645
10.81,20.799469
47.4,43.851513
13.37,22.801485
25.04,40.89668
46.88,44.471004
48.25,44.36803
26.8,24.24199
50.83,18.058159
35.04,49.314617
60.97,49.756916
12.95,13.615345
13.69,20.362476
27.41,41.731564
30.33,19.610313
16.2,16.070038
21.0,41.836544
15.77,14.007714
9.88,21.336838
24.54,17.880093
34.76,24.408764
35.31,37.729984
23.22,30.685854
40.76,42.05804
64.82,49.74028
63.99,48.03342
46.78,19.91084
22.02,21.392532
68.06,38.73833
1.26,19.158012
34.47,41.84128
58.98,35.417824
62.67,36.593044
43.99,33.85477
36.33,38.24313
37.74,35.91625
29.27,19.663916
63.42,47.44398
46.54,37.047863
18.13,42.139885
14.57,20.702452
72.82,34.771587
41.9,36.384556
34.86,40.7434
65.45,38.1949
46.2,32.24871
37.83,29.182465
68.02,45.998714
10.28,26.939964
29.62,30.803955
15.92,17.164715
21.68,22.856606
13.11,13.264618
43.37,42.927567
65.73,47.48869
18.9,42.109035
36.63,41.42974
28.99,41.939728
59.08,38.15568
28.48,26.69068
23.06,38.083523
50.13,43.449883
16.33,16.92595
62.42,44.635258
36.06,57.708126
12.55,33.92042
