Actual_Train,Predicted_Train
0.14,0.22181696
0.44,0.3405831
0.28,0.35779718
5.01,7.170379
20.23,22.468786
0.14,0.17724577
2.38,7.106645
13.34,1.5731311
0.14,0.59653527
0.13,0.19593288
2.14,2.677276
11.4,7.638864
0.13,-0.050851576
0.14,0.13558167
7.06,9.46271
0.15,2.0300786
1.11,3.1727436
7.64,6.502533
0.13,0.058919884
0.2,1.4715468
13.45,14.006826
3.37,7.5661864
0.13,6.5317388
13.2,17.759514
0.14,0.34292397
0.42,9.5627985
2.08,1.254378
0.14,0.20545805
0.14,0.13458356
16.58,12.291
0.22,7.2047534
0.14,0.2740317
0.13,0.37520424
0.22,0.34228268
1.9,0.36551484
0.14,0.027928792
7.43,21.03082
15.23,8.317653
0.14,0.19765377
0.4,0.34402075
20.05,17.373646
2.15,7.3593316
10.49,11.081238
0.14,1.5510154
1.11,3.1727436
0.14,0.24287665
0.13,0.25090343
0.13,0.1651538
0.13,5.420506
1.11,11.730269
0.13,-0.015329294
21.66,21.764248
0.14,0.51045096
0.13,-0.018781327
0.13,0.7205024
0.14,-0.010880314
1.8,2.0221112
0.13,-0.044817336
13.45,16.572
0.13,0.36486593
0.13,-0.049019895
0.14,0.17242652
12.31,7.8071027
0.13,-0.066025
0.13,-0.04365825
0.13,0.3617949
0.13,0.02342946
1.29,4.44043
8.62,5.1063404
0.13,2.3314495
2.15,5.371473
16.11,13.632836
5.02,10.206587
4.38,12.550194
0.14,0.3694685
0.14,0.25077856
0.13,0.31380853
0.14,0.1777762
0.14,0.42345223
0.14,0.3930841
0.13,0.05623506
1.22,2.2352474
0.13,-0.044076435
0.14,0.090265036
7.74,9.094158
0.13,0.23994473
10.69,4.263709
0.28,-0.077385776
