Actual_Train,Predicted_Train
49.38,43.17144
20.9,9.123375
15.96,9.111323
27.59,30.404922
6.56,12.415611
20.91,34.056683
17.37,20.217422
10.46,30.116488
43.71,38.441525
62.63,54.855038
11.98,32.267376
15.15,28.966639
47.89,43.3268
50.95,47.053394
10.45,22.149986
22.45,25.929344
23.22,26.73763
33.45,42.560482
50.89,48.853413
20.68,30.101006
11.58,27.512913
6.42,25.96011
64.87,37.9085
10.81,24.004215
47.4,45.42872
13.37,26.119677
25.04,33.677925
46.88,42.56855
48.25,47.78343
26.8,32.648724
50.83,23.569351
35.04,35.7287
60.97,66.07227
12.95,9.299427
13.69,19.711315
27.41,37.93058
30.33,15.202667
16.2,12.896268
21.0,33.26187
15.77,9.200776
9.88,23.012863
24.54,20.765469
34.76,26.83327
35.31,34.653717
23.22,26.73763
40.76,43.379757
64.82,66.31111
63.99,54.010166
46.78,28.419353
22.02,22.797733
68.06,53.797546
1.26,11.651783
34.47,31.550793
58.98,37.082172
62.67,56.37662
43.99,43.420254
36.33,32.476646
37.74,41.936966
29.27,19.039562
63.42,50.5351
46.54,42.624104
18.13,34.393867
14.57,24.810802
72.82,54.433197
41.9,40.642372
34.86,47.456356
65.45,48.658108
46.2,31.395128
37.83,30.527187
68.02,46.208767
10.28,25.277771
29.62,23.607403
15.92,13.475591
21.68,26.315792
13.11,9.112701
43.37,39.038734
65.73,63.43656
18.9,36.581646
36.63,40.347836
28.99,31.81751
59.08,47.89514
28.48,26.81923
23.06,43.232197
50.13,48.886013
16.33,18.360884
62.42,56.178963
36.06,43.73924
12.55,26.870403
