Actual_Train,Predicted_Train
0.14,0.59395206
0.44,3.8664744
0.28,3.894364
5.01,4.4325323
20.23,18.829493
0.14,0.5669726
2.38,4.8784075
13.34,1.0928196
0.14,0.58754885
0.13,0.6192018
2.14,3.6321237
11.4,3.7083495
0.13,1.9399416
0.14,0.5658413
7.06,13.784662
0.15,8.275566
1.11,3.5116942
7.64,3.5545561
0.13,1.667507
0.2,6.611533
13.45,14.4283695
3.37,5.1133432
0.13,5.916766
13.2,18.418396
0.14,0.57686824
0.42,13.130866
2.08,3.259496
0.14,0.5891055
0.14,0.5603323
16.58,10.16758
0.22,5.06934
0.14,0.5652772
0.13,1.1939145
0.22,3.877762
1.9,3.4030466
0.14,0.8177636
7.43,17.717497
15.23,4.121701
0.14,0.5609722
0.4,3.863385
20.05,14.035781
2.15,4.6833963
10.49,12.922915
0.14,5.1580825
1.11,3.5116942
0.14,4.746964
0.13,1.2634459
0.13,0.63593614
0.13,5.073142
1.11,10.838314
0.13,1.7427967
21.66,22.77474
0.14,0.5717525
0.13,2.1011705
0.13,5.1093416
0.14,0.98623145
1.8,6.2284517
0.13,1.6406347
13.45,14.612715
0.13,0.8208654
0.13,2.044971
0.14,0.5699923
12.31,4.3300943
0.13,1.2250644
0.13,1.8228806
0.13,2.497743
0.13,1.650752
1.29,3.8983448
8.62,4.593754
0.13,6.2419605
2.15,5.036166
16.11,7.933361
5.02,4.525754
4.38,13.82068
0.14,3.9196584
0.14,0.6183984
0.13,2.3849628
0.14,0.5686016
0.14,1.5427834
0.14,0.5652332
0.13,0.897958
1.22,5.19849
0.13,1.8844434
0.14,0.5671861
7.74,4.2274294
0.13,0.64178467
10.69,2.7238662
0.28,1.10519
