Actual_Train,Predicted_Train
15.0,16.44033
24.39,21.700869
23.32,21.589321
18.44,19.563265
20.94,19.502535
16.78,17.38974
22.71,20.280277
20.66,17.21316
17.46,16.632654
16.72,16.07571
23.83,20.684196
19.28,19.837856
15.28,16.04535
15.49,15.591723
20.44,18.905052
19.39,18.002632
19.94,18.045742
19.88,19.067097
15.89,15.89088
19.15,17.660301
18.72,18.457235
23.04,20.463547
15.44,16.541685
18.69,18.047575
15.06,16.507826
20.58,18.179386
19.78,17.440308
15.0,16.18011
15.72,15.485134
20.67,18.951847
24.8,20.320011
18.41,16.812168
15.5,16.57728
24.61,21.618237
24.1,20.737343
17.89,15.899633
21.59,19.411705
25.37,21.991854
17.11,17.464266
24.39,21.707876
19.92,19.626295
25.32,20.237734
18.51,17.950031
17.31,17.583502
19.94,18.045742
15.06,16.82623
15.55,16.69008
15.51,15.965021
14.5,20.074135
20.9,18.787745
15.61,15.636031
20.89,19.539341
16.62,16.802912
15.35,16.308865
15.68,16.33184
16.85,16.456165
19.39,17.79573
15.39,16.006744
20.89,19.370674
16.44,16.526112
15.16,16.315184
17.39,17.495321
19.44,20.083452
15.86,15.628786
15.06,16.099833
16.9,15.8641815
15.67,16.008987
18.4,18.061169
19.02,19.137354
15.67,16.502224
19.94,19.03413
19.08,18.448557
25.65,21.69508
19.28,19.25217
23.56,21.588495
17.52,16.761333
15.56,15.516731
17.61,17.431368
17.44,16.95436
17.69,16.753359
15.67,15.705922
24.66,18.810593
16.18,15.885446
15.7,15.882195
26.03,21.839382
15.48,15.955587
18.56,17.52916
20.67,15.848926
