Actual_Train,Predicted_Train
49.38,29.793558
20.9,18.999855
15.96,18.902035
27.59,27.137173
6.56,16.44336
20.91,30.813393
17.37,22.190044
10.46,29.373055
43.71,31.914637
62.63,49.69029
11.98,25.651419
15.15,27.93798
47.89,43.099297
50.95,46.56946
10.45,26.889893
22.45,28.471992
23.22,29.548338
33.45,48.729816
50.89,48.419777
20.68,28.78746
11.58,24.47886
6.42,22.754883
64.87,35.763954
10.81,21.043354
47.4,31.567608
13.37,25.72848
25.04,29.87749
46.88,30.825726
48.25,45.23319
26.8,27.845528
50.83,23.013428
35.04,34.49318
60.97,50.826283
12.95,19.041964
13.69,23.767538
27.41,41.265545
30.33,18.596342
16.2,20.604683
21.0,30.962479
15.77,19.079773
9.88,21.062626
24.54,22.635975
34.76,25.962685
35.31,31.820337
23.22,29.548338
40.76,51.11526
64.82,50.355587
63.99,44.31665
46.78,24.348389
22.02,25.602299
68.06,49.14271
1.26,18.754059
34.47,28.604424
58.98,40.119038
62.67,46.165813
43.99,42.686157
36.33,30.03295
37.74,40.624752
29.27,26.406078
63.42,47.831303
46.54,42.607906
18.13,30.867367
14.57,26.271507
72.82,44.56711
41.9,40.09813
34.86,47.948418
65.45,46.627193
46.2,30.097849
37.83,32.468643
68.02,43.066483
10.28,28.68932
29.62,27.709377
15.92,21.531551
21.68,25.068417
13.11,18.86781
43.37,28.88514
65.73,54.74881
18.9,31.022316
36.63,30.291685
28.99,28.71058
59.08,39.454803
28.48,25.12493
23.06,43.336384
50.13,42.020435
16.33,22.12714
62.42,45.570755
36.06,46.275
12.55,38.627907
