Actual_Train,Predicted_Train
0.14,0.5891603
0.44,1.7226126
0.28,1.7618749
5.01,11.914505
20.23,17.792921
0.14,0.5030705
2.38,11.661441
13.34,0.7148253
0.14,0.72449803
0.13,0.40376827
2.14,3.9501662
11.4,12.318843
0.13,0.97312915
0.14,0.41311002
7.06,10.770709
0.15,3.8998845
1.11,1.506259
7.64,11.255448
0.13,0.79367685
0.2,2.3459628
13.45,14.831744
3.37,12.0278
0.13,8.494232
13.2,17.12428
0.14,0.6597754
0.42,10.751848
2.08,1.3552842
0.14,0.6113302
0.14,0.41696724
16.58,11.525352
0.22,12.273513
0.14,0.5754317
0.13,0.46230707
0.22,1.7220259
1.9,0.8889506
0.14,0.68445253
7.43,17.499878
15.23,15.954232
0.14,0.5094916
0.4,1.5730324
20.05,16.986183
2.15,11.861613
10.49,11.366358
0.14,1.7072942
1.11,1.506259
0.14,3.7061994
0.13,0.37586132
0.13,0.3059538
0.13,12.590833
1.11,13.703799
0.13,0.78978086
21.66,17.002478
0.14,0.60820365
0.13,0.85517395
0.13,4.2806454
0.14,0.7161889
1.8,1.6118512
0.13,1.0042052
13.45,17.095312
0.13,0.44485235
0.13,0.9494016
0.14,0.50256526
12.31,11.769685
0.13,0.8445761
0.13,0.98173237
0.13,2.065324
0.13,1.0999842
1.29,6.215296
8.62,10.810893
0.13,6.114769
2.15,4.342422
16.11,11.647945
5.02,15.256511
4.38,14.499478
0.14,1.9896452
0.14,0.47790015
0.13,1.3807883
0.14,0.51163745
0.14,0.7010132
0.14,0.6309961
0.13,0.517056
1.22,10.317241
0.13,0.92394185
0.14,0.4587699
7.74,15.636588
0.13,0.42128107
10.69,2.19369
0.28,0.5680816
