Actual_Train,Predicted_Train
4.31,1.4834418
3.18,1.4475243
3.87,1.5123568
6.21,1.5210563
2.06,1.442142
3.29,1.6344129
2.42,1.1214263
2.0,1.4244825
2.75,1.4916515
1.97,1.4302524
1.17,1.4164041
1.95,2.0248535
1.12,1.3123951
1.28,1.4998274
1.23,1.5617833
1.92,1.4781948
1.36,1.4783955
1.2,1.5020444
0.96,1.5915859
1.29,1.5558434
2.39,1.4488323
3.63,1.4829695
1.97,1.4809053
1.87,1.4616022
4.03,1.7858105
2.06,1.4806336
1.09,1.3777628
1.27,1.5082419
1.06,1.4286833
1.34,1.4739649
1.18,1.4726404
1.87,1.5040708
2.87,1.5510945
1.78,1.9757341
4.17,1.4895722
1.9,1.5444887
1.18,1.4381262
1.77,1.4757342
2.63,1.5537965
6.82,1.6678777
1.0,1.4787984
3.87,1.2780539
2.54,2.094963
3.78,1.5233893
1.11,1.527297
1.04,1.4276206
2.7,2.1399822
1.11,1.5156379
3.12,1.4489658
1.19,1.4726212
1.18,1.5752821
2.17,1.3684088
