Actual_Train,Predicted_Train
0.18,-0.71761906
0.13,-1.0215436
12.2,7.589961
15.16,9.99483
0.39,7.038832
19.83,17.974298
15.68,12.102836
0.18,-0.6826552
10.13,4.7735343
0.2,-0.70377564
0.2,-0.575439
2.77,2.9704897
0.21,1.2947973
0.21,-0.73284996
0.21,1.0101321
0.21,-0.37024614
0.2,-0.71461415
0.21,7.096749
0.16,1.2705307
21.88,10.415351
0.16,-0.92241114
0.16,-0.82538927
0.18,-0.8100744
0.21,-0.5072906
8.68,4.5682607
0.19,-0.68686783
0.21,-0.6006808
0.22,6.7616267
0.2,0.7035775
0.19,-0.5270928
0.21,1.3702635
0.2,-0.5315876
0.79,10.300321
1.71,2.3622458
5.33,7.1606765
0.21,1.8963605
0.2,6.4709244
0.19,-0.7256224
0.21,-0.111653335
1.28,3.6548078
0.2,-0.70548654
10.72,4.8217325
4.12,2.8450966
1.96,9.351165
0.2,5.3850427
0.2,1.2590245
3.6,2.9653795
0.21,0.0863161
18.35,17.174978
0.21,1.3680433
22.14,10.629164
0.21,0.43989313
