Actual_Train,Predicted_Train
4.31,2.0508354
3.18,1.8092418
3.87,2.1316855
6.21,2.077464
2.06,2.0757759
3.29,2.1273005
2.42,2.1374795
2.0,2.0361195
2.75,2.1155636
1.97,2.0473676
1.17,2.0501993
1.95,2.3798375
1.12,2.1977692
1.28,1.1516016
1.23,1.2191699
1.92,1.9727501
1.36,2.0526037
1.2,2.0759509
0.96,2.2104626
1.29,2.0832324
2.39,1.8411498
3.63,1.8485744
1.97,1.9530402
1.87,2.0567358
4.03,2.3347507
2.06,2.056595
1.09,1.9719087
1.27,2.0759375
1.06,2.0672226
1.34,1.9866456
1.18,2.070383
1.87,2.08899
2.87,2.1574996
1.78,2.3769445
4.17,2.0740724
1.9,1.9058151
1.18,2.0741024
1.77,2.0600798
2.63,2.054082
6.82,2.2984934
1.0,2.090793
3.87,2.1802075
2.54,2.3991206
3.78,2.0745199
1.11,1.2377424
1.04,2.0689352
2.7,2.4119182
1.11,1.1377481
3.12,2.1109188
1.19,2.0703712
1.18,2.0847738
2.17,1.8348264
