Actual_Train,Predicted_Train
31.23,29.321623
30.27,31.927103
30.31,30.095095
27.51,29.086058
31.06,29.395908
26.88,28.906906
26.43,26.200226
30.45,30.41327
30.87,30.310293
31.72,29.500137
31.0,29.638708
26.19,23.709383
30.89,31.390285
31.06,30.788631
30.89,30.723463
30.94,31.783428
30.83,29.357264
30.0,29.21423
26.37,24.702442
27.61,28.926678
30.47,31.561443
30.76,31.746567
30.2,30.847517
31.75,29.38841
27.55,24.140347
30.39,29.241594
30.54,30.550909
30.89,29.192497
30.18,29.481777
31.27,30.576427
30.28,29.331566
30.72,30.485817
29.66,29.597723
25.53,23.812088
29.95,29.321997
31.47,29.123121
30.16,29.40162
32.81,29.420084
31.37,31.7099
26.43,24.434597
30.62,30.399849
27.42,25.461498
24.98,23.60064
29.42,29.113762
30.56,31.041977
30.22,29.489971
24.76,23.519749
30.81,30.460426
26.63,29.279537
30.17,29.33153
27.6,28.789051
31.32,30.880714
