Actual_Train,Predicted_Train
0.18,0.44228324
0.13,0.28482407
12.2,4.1329317
15.16,9.191712
0.39,10.098837
19.83,9.5133915
15.68,3.3130841
0.18,0.99499166
10.13,5.2258763
0.2,0.4114145
0.2,0.74083555
2.77,9.734583
0.21,5.5287967
0.21,3.0127788
0.21,5.538561
0.21,7.121301
0.2,0.4580902
0.21,7.415543
0.16,5.7906213
21.88,9.913581
0.16,0.5034601
0.16,0.5902248
0.18,0.8741119
0.21,1.7787433
8.68,6.6824365
0.19,0.47385716
0.21,1.3410075
0.22,8.5914
0.2,2.3020136
0.19,4.967385
0.21,2.1952121
0.2,3.9628675
0.79,5.633741
1.71,8.319692
5.33,4.6203713
0.21,7.6535096
0.2,3.688137
0.19,0.4742957
0.21,7.0273676
1.28,6.156379
0.2,0.80866706
10.72,4.4513664
4.12,8.190732
1.96,5.2088675
0.2,7.0930457
0.2,2.3522408
3.6,8.284216
0.21,3.8001804
18.35,9.499132
0.21,2.1976652
22.14,9.524508
0.21,7.602747
