Actual_Train,Predicted_Train
11.33,12.383105
18.66,11.220662
9.67,8.169837
15.97,8.902789
22.99,8.550994
54.84,22.528807
11.99,21.814686
21.2,10.367862
6.97,7.5421276
10.26,12.029046
8.68,10.495948
25.13,19.282207
15.49,14.136409
15.09,12.182317
11.89,12.463289
16.64,13.039177
9.94,12.143657
14.24,8.460895
19.59,17.71511
3.27,8.58416
3.07,10.655506
15.73,10.702224
18.33,10.34339
8.36,10.50977
18.05,18.20513
16.84,12.310657
16.09,9.972268
10.13,8.607564
9.64,8.040049
10.99,11.556639
9.32,7.79334
11.66,11.020164
5.34,7.852659
39.01,19.16582
9.42,7.9192495
12.53,14.893949
13.25,7.895648
28.65,12.823184
18.0,15.472693
17.3,18.203894
10.72,10.971013
18.37,20.33633
21.25,18.523186
11.7,7.6158104
10.88,11.038718
9.31,7.778015
37.23,18.823269
11.87,11.7715
30.34,22.20696
10.17,7.801917
3.25,8.585866
18.8,13.54283
