Actual_Train,Predicted_Train
0.18,0.05932056
0.13,-0.043503366
12.2,10.763604
15.16,16.253162
0.39,5.4839425
19.83,13.240337
15.68,11.088441
0.18,-0.28392658
10.13,6.0274115
0.2,0.027453877
0.2,-0.11110308
2.77,1.7493356
0.21,-0.07256835
0.21,0.25213984
0.21,0.098981746
0.21,-0.30048338
0.2,0.051660173
0.21,9.123465
0.16,1.3209636
21.88,19.367083
0.16,-0.13167232
0.16,-0.21907213
0.18,-0.21275756
0.21,-0.18518135
8.68,10.929616
0.19,0.029787086
0.21,-0.38966352
0.22,8.760139
0.2,0.40823418
0.19,-0.3190678
0.21,1.1383442
0.2,-0.29105777
0.79,6.848375
1.71,2.17078
5.33,11.202783
0.21,0.06275285
0.2,6.0008984
0.19,0.05857732
0.21,-0.20138302
1.28,11.033072
0.2,-0.030557923
10.72,10.7531395
4.12,1.5203031
1.96,11.681514
0.2,0.53891665
0.2,0.7652494
3.6,1.5296652
0.21,0.90021443
18.35,12.806698
0.21,1.1241294
22.14,19.3116
0.21,-0.13037598
