Actual_Train,Predicted_Train
11.33,13.741046
18.66,12.633036
9.67,8.740945
15.97,8.504525
22.99,8.340506
54.84,24.12704
11.99,23.724209
21.2,13.000906
6.97,8.431499
10.26,13.3280945
8.68,11.372479
25.13,27.433218
15.49,15.487858
15.09,13.83659
11.89,15.657985
16.64,15.016651
9.94,13.522825
14.24,8.220548
19.59,18.875536
3.27,8.098518
3.07,11.472437
15.73,12.697807
18.33,13.776146
8.36,10.899078
18.05,22.742577
16.84,13.701938
16.09,11.394655
10.13,8.489409
9.64,8.675212
10.99,14.761786
9.32,8.384567
11.66,9.306743
5.34,8.768192
39.01,26.17714
9.42,8.447523
12.53,16.520914
13.25,8.155365
28.65,13.729333
18.0,18.397371
17.3,19.64122
10.72,12.781556
18.37,19.67911
21.25,26.086788
11.7,8.547903
10.88,9.0987625
9.31,8.549103
37.23,27.257193
11.87,11.573717
30.34,24.124138
10.17,8.393623
3.25,7.813704
18.8,18.513985
