Actual_Train,Predicted_Train
31.23,29.636414
30.27,29.922318
30.31,28.696732
27.51,28.238697
31.06,28.515919
26.88,27.676311
26.43,25.794714
30.45,30.277737
30.87,29.468645
31.72,29.624691
31.0,29.533915
26.19,29.281385
30.89,28.85402
31.06,29.325825
30.89,29.754568
30.94,30.344135
30.83,29.624817
30.0,28.37388
26.37,26.769245
27.61,27.994003
30.47,29.970251
30.76,30.437141
30.2,30.604856
31.75,29.392971
27.55,27.776413
30.39,29.650005
30.54,29.969547
30.89,28.408062
30.18,29.1249
31.27,31.230843
30.28,28.946964
30.72,30.000568
29.66,29.05817
25.53,29.01467
29.95,28.66684
31.47,30.323997
30.16,28.690678
32.81,29.658655
31.37,31.298412
26.43,27.017612
30.62,30.20676
27.42,25.263493
24.98,30.047085
29.42,28.542664
30.56,28.828089
30.22,29.061031
24.76,30.338493
30.81,29.076097
26.63,28.91234
30.17,28.947393
27.6,27.891808
31.32,30.261482
