Actual_Train,Predicted_Train
0.18,0.1643472
0.13,-0.1935152
12.2,6.9661436
15.16,9.357772
0.39,8.033492
19.83,9.182966
15.68,7.3919506
0.18,0.14666624
10.13,4.458313
0.2,0.1405838
0.2,0.42832386
2.77,0.7075237
0.21,1.488032
0.21,0.5381231
0.21,0.9913742
0.21,-0.35699826
0.2,0.118090525
0.21,8.424734
0.16,0.15007433
21.88,8.959903
0.16,-0.18048792
0.16,-0.11388005
0.18,-0.08061768
0.21,1.7797922
8.68,3.7248025
0.19,0.13262789
0.21,0.1158822
0.22,8.910564
0.2,2.8819304
0.19,-0.28996372
0.21,3.8623533
0.2,-0.065112114
0.79,6.5928607
1.71,1.7171806
5.33,7.067993
0.21,2.4094667
0.2,8.630814
0.19,0.14727165
0.21,0.8898789
1.28,4.409955
0.2,0.047098607
10.72,5.5865054
4.12,0.11693038
1.96,8.167065
0.2,0.9762916
0.2,3.7674985
3.6,0.18023928
0.21,0.2873013
18.35,9.084464
0.21,3.8522382
22.14,9.817559
0.21,-0.3367607
