Actual_Train,Predicted_Train
31.23,30.289791
30.27,29.502459
30.31,29.611649
27.51,28.722689
31.06,28.37894
26.88,28.41792
26.43,27.360935
30.45,29.220041
30.87,28.708385
31.72,30.394228
31.0,29.839548
26.19,29.332691
30.89,29.84105
31.06,26.933474
30.89,28.228235
30.94,29.343071
30.83,30.043036
30.0,28.617361
26.37,27.744337
27.61,28.9199
30.47,28.738829
30.76,28.061293
30.2,28.175556
31.75,29.94392
27.55,28.644896
30.39,30.15766
30.54,28.70301
30.89,28.689472
30.18,28.98949
31.27,28.881336
30.28,29.021034
30.72,29.822233
29.66,29.760748
25.53,29.07285
29.95,28.80536
31.47,28.432947
30.16,28.503902
32.81,30.34891
31.37,29.576818
26.43,28.077105
30.62,29.660475
27.42,27.324823
24.98,29.78959
29.42,28.994078
30.56,29.788584
30.22,28.893116
24.76,29.944532
30.81,28.610468
26.63,28.462587
30.17,29.022581
27.6,29.041023
31.32,28.245745
