Actual_Train,Predicted_Train
11.33,10.282363
18.66,11.329865
9.67,10.251721
15.97,9.381756
22.99,9.8157835
54.84,23.203442
11.99,19.593456
21.2,11.646064
6.97,10.484748
10.26,10.242125
8.68,10.399407
25.13,25.503996
15.49,15.931996
15.09,13.8263035
11.89,14.906626
16.64,15.14939
9.94,10.221454
14.24,9.590379
19.59,20.317068
3.27,9.182553
3.07,10.413035
15.73,11.500501
18.33,11.449501
8.36,9.789113
18.05,22.252924
16.84,10.268746
16.09,11.363637
10.13,9.584621
9.64,10.302933
10.99,12.528769
9.32,9.972552
11.66,9.169941
5.34,9.92876
39.01,24.4652
9.42,9.873826
12.53,15.688702
13.25,9.907882
28.65,10.510276
18.0,18.359718
17.3,21.315474
10.72,10.707597
18.37,19.510477
21.25,24.721155
11.7,9.539595
10.88,8.455403
9.31,10.294596
37.23,25.15367
11.87,12.164148
30.34,21.440294
10.17,9.974265
3.25,9.081723
18.8,15.906274
