Actual_Train,Predicted_Train
11.33,14.94376
18.66,14.438677
9.67,8.332732
15.97,8.405492
22.99,8.514596
54.84,22.161327
11.99,20.386099
21.2,12.166872
6.97,8.378811
10.26,14.117247
8.68,11.769568
25.13,21.343664
15.49,14.504257
15.09,13.958064
11.89,13.331787
16.64,15.194235
9.94,14.6983185
14.24,8.473627
19.59,20.495
3.27,8.345207
3.07,13.50333
15.73,12.831804
18.33,12.608164
8.36,12.320781
18.05,17.40243
16.84,14.932653
16.09,11.367281
10.13,8.434319
9.64,8.367388
10.99,12.766537
9.32,8.356288
11.66,13.151643
5.34,8.153477
39.01,21.46752
9.42,8.178769
12.53,14.693714
13.25,8.38614
28.65,15.267031
18.0,16.47772
17.3,17.771215
10.72,13.380003
18.37,19.352345
21.25,20.30036
11.7,8.162811
10.88,12.457495
9.31,8.316931
37.23,20.704142
11.87,13.118317
30.34,21.546476
10.17,8.351797
3.25,8.320527
18.8,16.478594
