Actual_Train,Predicted_Train
4.31,1.6549618
3.18,1.7405077
3.87,1.6030918
6.21,1.6072034
2.06,1.478383
3.29,2.3036869
2.42,1.831339
2.0,1.6293441
2.75,1.5882853
1.97,1.5714139
1.17,1.5008026
1.95,3.0035155
1.12,1.6901962
1.28,2.0607226
1.23,2.108763
1.92,2.1882973
1.36,1.6465323
1.2,1.5721798
0.96,2.413773
1.29,1.697327
2.39,1.7444744
3.63,1.7716087
1.97,1.7596258
1.87,1.5732865
4.03,2.6951325
2.06,1.6511663
1.09,1.5745709
1.27,1.5765336
1.06,1.4823061
1.34,2.1494834
1.18,1.543813
1.87,2.0558155
2.87,1.6544544
1.78,2.8914237
4.17,1.5531805
1.9,2.3698332
1.18,1.4796102
1.77,1.6586065
2.63,2.3029814
6.82,2.5192745
1.0,1.7005062
3.87,2.0322874
2.54,3.1291773
3.78,1.6287328
1.11,2.0477238
1.04,1.4794867
2.7,3.1870706
1.11,2.0313392
3.12,2.0669246
1.19,1.5438023
1.18,1.7951473
2.17,2.2051814
