Actual_Train,Predicted_Train
4.31,1.7106062
3.18,1.7042292
3.87,1.7430979
6.21,1.6982299
2.06,1.6676872
3.29,2.021084
2.42,2.2607205
2.0,1.7166129
2.75,1.7393128
1.97,1.6853353
1.17,1.6952182
1.95,3.843604
1.12,1.6961821
1.28,1.5737689
1.23,1.6402426
1.92,1.5800788
1.36,1.7007245
1.2,1.688198
0.96,3.1617255
1.29,1.7009058
2.39,1.6559619
3.63,1.7448251
1.97,1.7110883
1.87,1.7349652
4.03,3.451393
2.06,1.7146031
1.09,1.6970944
1.27,1.698622
1.06,1.7057493
1.34,1.515143
1.18,1.7193575
1.87,1.6015211
2.87,1.7886667
1.78,3.703276
4.17,1.7221645
1.9,1.7177945
1.18,1.6914511
1.77,1.6995794
2.63,1.8853399
6.82,3.246789
1.0,1.7338679
3.87,2.6104565
2.54,3.9605196
3.78,1.7313675
1.11,1.6121129
1.04,1.7030618
2.7,4.033936
1.11,1.6490482
3.12,2.008259
1.19,1.719464
1.18,1.7150375
2.17,1.5266374
