Actual_Train,Predicted_Train
0.18,-0.24310082
0.13,-0.18925285
12.2,7.1998796
15.16,8.395068
0.39,8.340696
19.83,7.763422
15.68,2.79653
0.18,0.53018224
10.13,6.6363935
0.2,-0.31797245
0.2,0.64573336
2.77,4.848054
0.21,3.475691
0.21,0.44739377
0.21,2.2583194
0.21,2.9454226
0.2,-0.23854786
0.21,8.372273
0.16,3.3549778
21.88,8.291267
0.16,-0.3011886
0.16,-0.3087557
0.18,0.030778334
0.21,0.5048109
8.68,3.371186
0.19,-0.28296697
0.21,0.48165905
0.22,8.350296
0.2,5.9697413
0.19,1.2313172
0.21,6.202196
0.2,1.0423311
0.79,7.702976
1.71,4.0217953
5.33,7.6507893
0.21,3.387379
0.2,8.502229
0.19,-0.28073967
0.21,3.9320972
1.28,2.8988645
0.2,-0.012273595
10.72,2.3671486
4.12,4.1614895
1.96,8.422936
0.2,4.4462376
0.2,6.4462433
3.6,4.2862206
0.21,1.2194718
18.35,7.1975813
0.21,6.196806
22.14,8.354686
0.21,3.21259
