Actual_Train,Predicted_Train
11.33,11.187058
18.66,11.617364
9.67,10.415351
15.97,9.787101
22.99,10.257741
54.84,22.499586
11.99,19.842388
21.2,11.523053
6.97,10.889398
10.26,11.315889
8.68,11.181609
25.13,20.425066
15.49,14.297862
15.09,15.842013
11.89,14.988824
16.64,16.92124
9.94,11.216475
14.24,9.964148
19.59,17.822735
3.27,9.5303335
3.07,11.838355
15.73,11.640731
18.33,11.837903
8.36,10.8534155
18.05,18.471914
16.84,11.165444
16.09,11.870744
10.13,9.9806385
9.64,10.863067
10.99,16.24267
9.32,10.546155
11.66,13.3427515
5.34,10.304497
39.01,19.94842
9.42,10.31475
12.53,18.47304
13.25,10.433324
28.65,11.178408
18.0,18.88447
17.3,17.258286
10.72,11.385297
18.37,17.817438
21.25,21.614267
11.7,10.036286
10.88,13.843638
9.31,10.795788
37.23,22.026518
11.87,13.469613
30.34,22.473959
10.17,10.546786
3.25,9.405463
18.8,17.421423
