Actual_Train,Predicted_Train
11.33,9.17921
18.66,10.911688
9.67,8.678046
15.97,8.317329
22.99,8.446606
54.84,20.101994
11.99,15.305149
21.2,11.002446
6.97,8.937083
10.26,9.230146
8.68,9.465186
25.13,22.353373
15.49,11.47926
15.09,13.11641
11.89,13.636975
16.64,15.275837
9.94,9.15679
14.24,8.4323225
19.59,19.31648
3.27,8.34056
3.07,10.731119
15.73,11.412587
18.33,11.396231
8.36,9.224201
18.05,15.996909
16.84,9.146285
16.09,11.057912
10.13,8.475652
9.64,8.926586
10.99,11.619743
9.32,8.687554
11.66,11.202024
5.34,9.135943
39.01,21.56251
9.42,8.450105
12.53,13.50147
13.25,8.535556
28.65,9.25431
18.0,15.535623
17.3,14.951709
10.72,10.037977
18.37,14.083934
21.25,21.96328
11.7,8.438553
10.88,11.943866
9.31,8.844504
37.23,22.592281
11.87,12.554704
30.34,19.686516
10.17,8.687751
3.25,8.336385
18.8,14.901523
