Actual_Train,Predicted_Train
31.23,29.710629
30.27,27.223888
30.31,25.86231
27.51,24.591066
31.06,24.548964
26.88,22.56445
26.43,20.961811
30.45,29.24159
30.87,27.269995
31.72,28.806684
31.0,29.015583
26.19,23.066332
30.89,26.636827
31.06,24.257885
30.89,25.076912
30.94,26.466364
30.83,29.49224
30.0,24.593292
26.37,20.851454
27.61,24.525629
30.47,27.525528
30.76,28.282183
30.2,28.360857
31.75,28.697985
27.55,21.921883
30.39,29.588186
30.54,27.431993
30.89,24.97363
30.18,27.474005
31.27,25.903048
30.28,26.579952
30.72,28.665443
29.66,27.47284
25.53,23.012434
29.95,26.052374
31.47,25.620146
30.16,25.076555
32.81,29.544294
31.37,25.69604
26.43,21.745926
30.62,29.26773
27.42,21.247301
24.98,23.238543
29.42,25.443943
30.56,24.401789
30.22,27.058317
24.76,23.478666
30.81,24.42348
26.63,21.750269
30.17,26.565493
27.6,24.768084
31.32,26.107956
