Actual_Train,Predicted_Train
31.23,28.42164
30.27,31.8952
30.31,27.704607
27.51,27.406319
31.06,27.053875
26.88,26.98469
26.43,25.51576
30.45,30.178831
30.87,29.675642
31.72,29.570112
31.0,28.68671
26.19,25.953684
30.89,29.7031
31.06,31.130785
30.89,31.52973
30.94,30.790781
30.83,29.079714
30.0,27.291353
26.37,25.913443
27.61,27.502552
30.47,31.690538
30.76,31.688757
30.2,30.961649
31.75,29.542969
27.55,25.75186
30.39,28.681425
30.54,30.511307
30.89,27.429396
30.18,27.712864
31.27,31.666481
30.28,27.903852
30.72,31.042006
29.66,27.6574
25.53,25.845324
29.95,27.651651
31.47,28.770735
30.16,27.464008
32.81,29.002008
31.37,30.028639
26.43,25.832577
30.62,29.459152
27.42,25.556389
24.98,25.925354
29.42,27.92828
30.56,31.430426
30.22,27.849264
24.76,25.90499
30.81,31.172277
26.63,27.395735
30.17,27.902
27.6,27.708364
31.32,30.732313
