Actual_Train,Predicted_Train
31.23,30.381416
30.27,31.956043
30.31,29.802689
27.51,29.21595
31.06,29.279243
26.88,23.527962
26.43,19.94551
30.45,31.574009
30.87,29.882126
31.72,30.386208
31.0,30.908337
26.19,24.640255
30.89,28.834389
31.06,30.670528
30.89,30.982288
30.94,30.686436
30.83,30.441345
30.0,29.381592
26.37,22.730682
27.61,29.465725
30.47,31.436806
30.76,32.214466
30.2,32.138794
31.75,31.073908
27.55,22.35926
30.39,30.55399
30.54,31.296936
30.89,29.738659
30.18,30.378616
31.27,31.15443
30.28,30.303408
30.72,30.724312
29.66,30.037376
25.53,24.438944
29.95,29.565285
31.47,29.26767
30.16,29.498528
32.81,30.486984
31.37,29.41448
26.43,21.969387
30.62,30.974667
27.42,20.586655
24.98,25.331676
29.42,30.024616
30.56,29.987366
30.22,30.2411
24.76,25.532757
30.81,30.480762
26.63,23.407001
30.17,30.285555
27.6,29.652515
31.32,29.712955
