Actual_Train,Predicted_Train
11.33,12.5515785
18.66,13.025749
9.67,8.730038
15.97,9.0547695
22.99,9.165897
54.84,22.54902
11.99,19.996437
21.2,11.265457
6.97,8.312316
10.26,12.687542
8.68,10.607569
25.13,19.962076
15.49,12.03835
15.09,15.0990095
11.89,12.021959
16.64,11.591611
9.94,12.399655
14.24,9.05694
19.59,20.891792
3.27,9.064002
3.07,12.578041
15.73,12.611177
18.33,11.376211
8.36,10.25989
18.05,17.717981
16.84,12.838951
16.09,10.310499
10.13,8.988276
9.64,8.697746
10.99,10.375029
9.32,8.808123
11.66,11.172121
5.34,8.221283
39.01,19.461897
9.42,8.744009
12.53,12.105263
13.25,9.010496
28.65,13.248474
18.0,12.712568
17.3,17.63112
10.72,12.328779
18.37,19.091433
21.25,19.267654
11.7,8.907654
10.88,10.797634
9.31,8.753328
37.23,19.511917
11.87,14.234802
30.34,21.767498
10.17,8.810395
3.25,9.0637665
18.8,12.88546
