Actual_Train,Predicted_Train
31.23,30.479013
30.27,30.794159
30.31,29.01916
27.51,28.100069
31.06,28.234852
26.88,25.07551
26.43,24.9137
30.45,30.579462
30.87,29.802315
31.72,30.61094
31.0,30.214928
26.19,24.12946
30.89,30.098186
31.06,30.138258
30.89,29.968721
30.94,30.303131
30.83,30.480633
30.0,28.20999
26.37,24.349596
27.61,28.12194
30.47,30.600254
30.76,30.935934
30.2,31.040674
31.75,30.120485
27.55,24.171083
30.39,30.492376
30.54,30.398851
30.89,28.46829
30.18,28.989164
31.27,30.646803
30.28,28.554014
30.72,30.554068
29.66,29.565048
25.53,24.151403
29.95,28.798119
31.47,29.75601
30.16,28.238028
32.81,30.82055
31.37,29.236685
26.43,24.280313
30.62,30.776094
27.42,24.714117
24.98,24.116034
29.42,28.452562
30.56,29.237715
30.22,28.649374
24.76,24.087305
30.81,29.111816
26.63,25.248226
30.17,28.559017
27.6,28.318666
31.32,30.186342
