Actual_Train,Predicted_Train
0.18,0.023658171
0.13,0.02412492
12.2,5.6386933
15.16,9.578475
0.39,9.292229
19.83,13.468858
15.68,2.0514178
0.18,0.14816144
10.13,4.0380754
0.2,0.028868064
0.2,0.06841487
2.77,6.4011493
0.21,2.7024562
0.21,0.07901811
0.21,0.5378644
0.21,0.71368927
0.2,0.02423352
0.21,8.935588
0.16,4.0669823
21.88,9.336571
0.16,0.015627757
0.16,0.02833341
0.18,0.054364808
0.21,0.41627252
8.68,4.5056167
0.19,0.025775671
0.21,0.2343452
0.22,9.572877
0.2,1.708112
0.19,0.4964326
0.21,2.6086547
0.2,0.2314959
0.79,8.211509
1.71,5.512797
5.33,7.423958
0.21,1.1482203
0.2,8.912821
0.19,0.027528182
0.21,1.1915063
1.28,3.9557514
0.2,0.046137422
10.72,2.931963
4.12,4.8842483
1.96,9.672048
0.2,1.391049
0.2,2.5629797
3.6,5.0632243
0.21,0.1053833
18.35,11.895894
0.21,2.5962763
22.14,9.392007
0.21,1.607556
