Actual_Train,Predicted_Train
11.33,10.371493
18.66,10.7349825
9.67,9.601616
15.97,9.29949
22.99,9.010578
54.84,26.687159
11.99,21.114092
21.2,11.872174
6.97,9.495816
10.26,10.26309
8.68,9.984873
25.13,23.914474
15.49,18.736956
15.09,13.229849
11.89,15.225758
16.64,15.564843
9.94,10.298759
14.24,9.303361
19.59,20.118576
3.27,9.26669
3.07,9.211868
15.73,11.999697
18.33,12.256156
8.36,10.165504
18.05,20.868204
16.84,10.403925
16.09,10.408758
10.13,9.339408
9.64,9.499235
10.99,13.031456
9.32,9.679566
11.66,10.574144
5.34,9.787038
39.01,22.972742
9.42,9.304473
12.53,19.115055
13.25,9.125908
28.65,10.4577675
18.0,18.025267
17.3,20.166117
10.72,11.090665
18.37,20.17692
21.25,22.457249
11.7,9.579857
10.88,10.879758
9.31,9.424356
37.23,22.81458
11.87,11.377684
30.34,24.116148
10.17,9.681384
3.25,9.311029
18.8,16.73197
