Actual_Train,Predicted_Train
11.33,10.91419
18.66,11.197108
9.67,8.798603
15.97,7.7731996
22.99,8.9272
54.84,28.087301
11.99,21.591492
21.2,10.7634535
6.97,9.33079
10.26,10.032892
8.68,9.540319
25.13,28.653263
15.49,15.20723
15.09,12.627508
11.89,14.188083
16.64,15.266312
9.94,10.528126
14.24,7.913989
19.59,21.81913
3.27,7.541791
3.07,10.486529
15.73,11.376455
18.33,11.838022
8.36,9.60745
18.05,24.469074
16.84,11.050125
16.09,10.484625
10.13,8.065958
9.64,9.162165
10.99,13.392968
9.32,8.683005
11.66,9.946482
5.34,8.875286
39.01,27.715073
9.42,8.304678
12.53,17.193426
13.25,8.983329
28.65,11.002576
18.0,19.016949
17.3,22.137413
10.72,10.5708065
18.37,21.148201
21.25,26.354536
11.7,8.239641
10.88,11.674773
9.31,9.111833
37.23,27.496984
11.87,11.624203
30.34,25.323345
10.17,8.681711
3.25,7.5654836
18.8,19.248367
