Actual_Train,Predicted_Train
4.31,1.5956306
3.18,1.6778333
3.87,2.3101122
6.21,2.1210895
2.06,2.0422215
3.29,2.7020292
2.42,2.4413717
2.0,1.4571465
2.75,1.8729173
1.97,1.4063747
1.17,1.3500643
1.95,1.9061167
1.12,1.779288
1.28,1.7118503
1.23,1.7192422
1.92,1.4802415
1.36,1.5896059
1.2,1.9653193
0.96,1.9054217
1.29,2.0359173
2.39,1.5740643
3.63,1.5877159
1.97,1.5376811
1.87,1.5678909
4.03,2.3022335
2.06,1.5579761
1.09,1.1053896
1.27,1.9976861
1.06,1.5391126
1.34,1.3436775
1.18,1.6515706
1.87,1.5695481
2.87,2.2693553
1.78,1.8732808
4.17,2.059204
1.9,1.637777
1.18,1.923577
1.77,1.5301971
2.63,1.520193
6.82,2.3299532
1.0,1.5571578
3.87,2.4239235
2.54,1.7895194
3.78,1.9059737
1.11,1.872361
1.04,1.6059328
2.7,1.7844671
1.11,1.8553351
3.12,2.6815734
1.19,1.6521283
1.18,2.008943
2.17,1.3774273
