Actual_Train,Predicted_Train
0.18,0.23758739
0.13,0.41699478
12.2,7.470959
15.16,12.721368
0.39,6.4098063
19.83,15.947946
15.68,10.351752
0.18,0.054475583
10.13,5.335859
0.2,0.2062071
0.2,0.016027069
2.77,1.6432514
0.21,-0.04188063
0.21,0.2187718
0.21,0.8074632
0.21,0.13607174
0.2,0.19392005
0.21,8.738292
0.16,0.83144283
21.88,15.359306
0.16,0.31538603
0.16,0.27752915
0.18,0.19802684
0.21,-0.004047567
8.68,6.8449063
0.19,0.22183779
0.21,0.012740081
0.22,8.802127
0.2,3.6541114
0.19,0.1517263
0.21,2.8200061
0.2,0.06169326
0.79,7.6239953
1.71,1.6221256
5.33,9.228976
0.21,0.027939951
0.2,7.790437
0.19,0.26042455
0.21,0.13114205
1.28,7.1977887
0.2,0.1430667
10.72,8.479274
4.12,1.1947441
1.96,10.448778
0.2,4.7906528
0.2,4.8438168
3.6,1.1878787
0.21,3.5139222
18.35,15.113683
0.21,2.8255603
22.14,17.613773
0.21,0.20485425
