Actual_Train,Predicted_Train
11.33,11.057024
18.66,10.710678
9.67,8.11645
15.97,7.304891
22.99,7.6407113
54.84,17.89397
11.99,17.550503
21.2,10.702862
6.97,8.329682
10.26,10.617427
8.68,9.928525
25.13,19.335482
15.49,12.857796
15.09,10.520986
11.89,11.306744
16.64,11.981955
9.94,10.85268
14.24,7.435415
19.59,18.214462
3.27,7.303703
3.07,10.71394
15.73,10.658994
18.33,10.526533
8.36,10.14877
18.05,17.732107
16.84,11.007558
16.09,9.936782
10.13,7.741217
9.64,8.38879
10.99,10.502821
9.32,8.018357
11.66,11.378917
5.34,8.255709
39.01,19.199697
9.42,7.8138113
12.53,13.054983
13.25,7.507817
28.65,11.344667
18.0,13.611096
17.3,17.528177
10.72,10.65889
18.37,17.524494
21.25,18.951672
11.7,7.26806
10.88,10.734763
9.31,8.039352
37.23,19.058983
11.87,10.231226
30.34,17.516476
10.17,8.014562
3.25,7.372167
18.8,12.664972
