Actual_Train,Predicted_Train
4.31,1.97127
3.18,1.6274124
3.87,2.0817857
6.21,2.3441167
2.06,2.204174
3.29,2.4620886
2.42,1.565112
2.0,1.8980093
2.75,1.9737383
1.97,1.9012522
1.17,1.9062282
1.95,2.4629588
1.12,1.8394469
1.28,1.6516479
1.23,1.7446038
1.92,1.9417074
1.36,1.923838
1.2,2.2990155
0.96,1.849601
1.29,2.4145699
2.39,1.6263928
3.63,1.6560045
1.97,1.8128197
1.87,2.0464222
4.03,2.1680427
2.06,1.9761637
1.09,1.6470916
1.27,2.3010464
1.06,2.0298667
1.34,1.8415622
1.18,2.1320662
1.87,1.8591863
2.87,2.0948994
1.78,2.3635879
4.17,2.2329469
1.9,1.8830237
1.18,2.155376
1.77,1.9585383
2.63,1.908039
6.82,1.9919201
1.0,1.9125417
3.87,1.5566008
2.54,2.580809
3.78,2.2957292
1.11,1.6546419
1.04,2.0429122
2.7,2.6312094
1.11,1.6129595
3.12,2.4687006
1.19,2.132194
1.18,2.449612
2.17,1.9404961
